z,quality
0,24.995
1,24.995
2,24.995
3,24.995
4,24.995
5,24.995
6,24.995
7,24.995
8,24.995
9,24.995
10,24.995
11,26.373
12,24.646
13,24.646
14,23.664
15,24.119
16,24.333
17,23.734
18,26.303
19,24.232
20,28.058
21,32.942
22,35.296
23,35.160
24,37.065
25,40.692
26,42.321
27,43.711
28,45.854
29,48.873
30,52.418
31,50.310
32,49.397
33,49.977
34,52.575
35,54.050
36,54.763
37,54.043
38,53.499
39,55.322
40,56.943
41,58.271
42,57.239
43,57.702
44,59.692
45,58.260
46,56.346
47,54.466
48,53.857
49,52.846
50,53.647
51,54.996
52,54.780
53,54.188
54,54.684
55,54.508
56,51.539
57,49.345
58,50.328
59,50.281
60,50.996
61,49.899
62,49.991
63,48.494
64,49.043
65,51.364
66,50.487
67,50.987
68,45.435
69,43.826
70,44.123
71,44.525
72,43.901
73,43.576
74,42.157
75,40.582
76,40.477
77,41.100
78,40.518
79,41.479
80,41.416
81,41.198
82,40.178
83,39.327
84,38.331
85,37.934
86,37.467
87,37.989
88,39.049
89,38.327
90,37.011
91,35.663
92,35.771
93,36.965
94,36.469
95,36.383
96,35.685
97,34.969
98,34.353
99,35.151
100,34.919
101,34.088
102,34.845
103,34.962
104,32.520
105,31.935
106,33.766
107,31.888
108,30.957
109,30.152
110,30.715
111,31.131
112,30.791
113,30.069
114,30.370
115,31.102
116,30.429
117,28.757
118,28.964
119,28.776
120,27.827
121,29.329
122,28.552
123,28.251
124,28.745
125,27.667
126,26.901
127,27.382
128,26.649
129,26.800
130,25.694
131,26.706
132,27.769
133,25.084
134,26.078
135,23.788
136,25.948
137,26.398
138,26.058
139,25.509
140,25.977
141,25.145
142,25.750
143,26.325
144,26.003
145,25.752
146,25.868
147,25.518
148,26.600
149,26.583
150,26.768
151,26.491
152,24.668
153,23.533
154,25.269
155,26.541
156,27.155
157,27.114
158,25.751
159,25.267
160,27.357
161,28.269
162,27.544
163,26.200
164,26.457
165,27.511
166,28.398
167,29.064
168,28.584
169,28.432
170,29.322
171,28.272
172,27.962
173,29.681
174,31.124
175,30.317
176,30.597
177,31.247
178,31.394
179,31.451
180,31.466
181,33.729
182,33.317
183,32.952
184,32.156
185,33.221
186,35.218
187,35.147
188,37.077
189,37.575
190,38.177
191,37.551
192,37.892
193,36.709
194,37.105
195,36.690
196,38.313
197,39.456
198,40.634
199,40.556
200,40.637
201,39.835
202,40.648
203,41.002
204,41.932
205,42.295
206,43.251
207,44.471
208,46.163
209,46.057
210,45.965
211,47.313
212,48.073
213,49.644
214,51.154
215,52.313
216,53.433
217,53.838
218,54.564
219,56.548
220,54.687
221,56.302
222,58.457
223,59.993
224,61.018
225,59.105
226,58.026
227,58.238
228,59.683
229,60.537
230,61.270
231,62.268
232,63.097
233,64.223
234,65.308
235,64.741
236,66.849
237,66.710
238,64.942
239,63.715
240,64.287
241,64.851
242,61.513
243,59.756
244,62.193
245,61.829
246,65.110
247,59.180
248,52.890
249,53.391
250,50.590
251,46.663
252,45.023
253,41.545
254,37.242
255,33.334
256,28.340
257,23.812
258,23.987
259,23.987
260,23.987
261,23.987
262,23.987
263,23.987
264,23.987
265,23.987
266,23.987
267,23.987
268,23.987
