 ,Label,Mean,Min,Max
107,Fructose_org5.tif:107,13636.412,4504,24326
108,Fructose_org5.tif:108,13713.299,4824,25119
109,Fructose_org5.tif:109,13791.446,5128,25131
110,Fructose_org5.tif:110,13876.656,5408,24811
111,Fructose_org5.tif:111,13970.529,5552,23844
112,Fructose_org5.tif:112,14060.247,5767,22614
113,Fructose_org5.tif:113,14143.258,6022,22445
114,Fructose_org5.tif:114,14213.804,6266,22184
115,Fructose_org5.tif:115,14276.557,6387,21743
116,Fructose_org5.tif:116,14327.810,6428,21361
117,Fructose_org5.tif:117,14372.179,6406,21379
118,Fructose_org5.tif:118,14404.593,6451,21410
119,Fructose_org5.tif:119,14425.071,6397,21466
120,Fructose_org5.tif:120,14443.103,6403,21506
121,Fructose_org5.tif:121,14458.648,6408,21382
122,Fructose_org5.tif:122,14464.610,6423,21345
123,Fructose_org5.tif:123,14471.896,6417,21043
124,Fructose_org5.tif:124,14479.438,6388,20557
125,Fructose_org5.tif:125,14496.178,6493,20870
126,Fructose_org5.tif:126,14520.717,6527,21211
127,Fructose_org5.tif:127,14546.021,6515,21406
128,Fructose_org5.tif:128,14577.201,6568,21587
129,Fructose_org5.tif:129,14611.177,6667,22196
130,Fructose_org5.tif:130,14637.775,6708,22377
131,Fructose_org5.tif:131,14650.224,6871,22231
132,Fructose_org5.tif:132,14651.617,6923,21440
133,Fructose_org5.tif:133,14637.218,7049,21386
134,Fructose_org5.tif:134,14606.935,7120,21007
135,Fructose_org5.tif:135,14567.232,7209,21195
136,Fructose_org5.tif:136,14517.100,7336,21437
137,Fructose_org5.tif:137,14458.457,7265,21511
138,Fructose_org5.tif:138,14389.352,7206,21595
139,Fructose_org5.tif:139,14309.661,7107,21252
140,Fructose_org5.tif:140,14227.344,7106,20795
141,Fructose_org5.tif:141,14138.638,7067,20693
142,Fructose_org5.tif:142,14044.173,7030,21047
143,Fructose_org5.tif:143,13939.584,7029,21481
144,Fructose_org5.tif:144,13830.657,7002,21731
145,Fructose_org5.tif:145,13724.335,7042,22141
146,Fructose_org5.tif:146,13622.991,6986,22168
147,Fructose_org5.tif:147,13535.748,7045,21735
148,Fructose_org5.tif:148,13464.505,7030,22506
149,Fructose_org5.tif:149,13408.956,6976,23987
150,Fructose_org5.tif:150,13378.963,7008,25217
151,Fructose_org5.tif:151,13383.127,6986,25890
152,Fructose_org5.tif:152,13424.646,6921,25624
153,Fructose_org5.tif:153,13502.619,7050,24477
154,Fructose_org5.tif:154,13603.865,7111,22512
155,Fructose_org5.tif:155,13729.156,7158,22504
156,Fructose_org5.tif:156,13887.001,7357,22376
157,Fructose_org5.tif:157,14049.054,7546,22686
158,Fructose_org5.tif:158,14204.327,7781,22818
159,Fructose_org5.tif:159,14354.492,8074,22393
160,Fructose_org5.tif:160,14497.266,8145,23066
161,Fructose_org5.tif:161,14620.930,8238,23607
162,Fructose_org5.tif:162,14728.420,8162,23032
163,Fructose_org5.tif:163,14818.491,7722,21519
164,Fructose_org5.tif:164,14882.778,7448,20986
165,Fructose_org5.tif:165,14917.271,7205,21318
166,Fructose_org5.tif:166,14927.685,7048,21354
167,Fructose_org5.tif:167,14924.388,6948,21915
168,Fructose_org5.tif:168,14904.342,6900,22684
169,Fructose_org5.tif:169,14874.661,6830,24598
170,Fructose_org5.tif:170,14844.395,6833,25669
171,Fructose_org5.tif:171,14813.067,6913,25806
172,Fructose_org5.tif:172,14786.621,6963,24806
173,Fructose_org5.tif:173,14767.214,6906,23437
174,Fructose_org5.tif:174,14758.078,6904,22377
175,Fructose_org5.tif:175,14765.113,6939,23492
176,Fructose_org5.tif:176,14793.470,6982,24946
177,Fructose_org5.tif:177,14833.322,7004,26500
178,Fructose_org5.tif:178,14877.669,7083,28095
179,Fructose_org5.tif:179,14910.511,7134,29863
180,Fructose_org5.tif:180,14919.737,6918,29881
181,Fructose_org5.tif:181,14904.234,6805,28674
182,Fructose_org5.tif:182,14859.269,6656,26574
183,Fructose_org5.tif:183,14799.608,6668,24555
184,Fructose_org5.tif:184,14723.455,6638,23591
185,Fructose_org5.tif:185,14629.107,6849,25203
186,Fructose_org5.tif:186,14518.883,6969,25741
187,Fructose_org5.tif:187,14400.741,7168,25197
188,Fructose_org5.tif:188,14263.532,7267,24235
189,Fructose_org5.tif:189,14124.593,7302,22751
190,Fructose_org5.tif:190,13998.744,7371,23396
191,Fructose_org5.tif:191,13893.266,7450,24343
192,Fructose_org5.tif:192,13817.596,7322,24356
193,Fructose_org5.tif:193,13766.178,7047,23827
194,Fructose_org5.tif:194,13738.490,6893,23572
195,Fructose_org5.tif:195,13723.226,6758,23945
196,Fructose_org5.tif:196,13713.513,6632,23974
197,Fructose_org5.tif:197,13709.659,6561,23238
198,Fructose_org5.tif:198,13708.197,6566,22892
199,Fructose_org5.tif:199,13715.192,6676,23712
200,Fructose_org5.tif:200,13745.341,6597,23911
201,Fructose_org5.tif:201,13793.631,6562,23908
202,Fructose_org5.tif:202,13854.188,6568,23205
203,Fructose_org5.tif:203,13921.158,6673,23103
204,Fructose_org5.tif:204,13988.867,6709,22796
205,Fructose_org5.tif:205,14053.374,6841,22207
206,Fructose_org5.tif:206,14115.490,6916,22280
207,Fructose_org5.tif:207,14167.672,6888,23750
208,Fructose_org5.tif:208,14205.739,6848,24036
209,Fructose_org5.tif:209,14238.235,6785,23452
210,Fructose_org5.tif:210,14263.103,6798,22199
211,Fructose_org5.tif:211,14277.026,6817,21184
212,Fructose_org5.tif:212,14287.300,6856,20792
213,Fructose_org5.tif:213,14294.521,6924,21506
214,Fructose_org5.tif:214,14291.689,7013,22172
215,Fructose_org5.tif:215,14273.054,7092,22615
216,Fructose_org5.tif:216,14246.713,7060,22617
217,Fructose_org5.tif:217,14218.093,7008,22774
218,Fructose_org5.tif:218,14188.595,6990,24246
219,Fructose_org5.tif:219,14155.828,6920,25106
220,Fructose_org5.tif:220,14123.874,6899,25948
221,Fructose_org5.tif:221,14095.961,6832,26353
222,Fructose_org5.tif:222,14071.418,6895,26124
223,Fructose_org5.tif:223,14062.661,6852,25598
224,Fructose_org5.tif:224,14076.400,6827,24676
225,Fructose_org5.tif:225,14107.416,6710,23475
226,Fructose_org5.tif:226,14159.906,6558,24023
227,Fructose_org5.tif:227,14226.715,6449,25312
228,Fructose_org5.tif:228,14300.627,6410,26433
229,Fructose_org5.tif:229,14375.357,6396,26285
230,Fructose_org5.tif:230,14440.596,6420,24507
231,Fructose_org5.tif:231,14502.810,6399,23512
232,Fructose_org5.tif:232,14561.247,6426,23230
233,Fructose_org5.tif:233,14607.972,6543,23734
234,Fructose_org5.tif:234,14644.306,6610,23958
235,Fructose_org5.tif:235,14656.832,6723,23844
236,Fructose_org5.tif:236,14651.179,6786,23235
237,Fructose_org5.tif:237,14649.743,6824,23491
238,Fructose_org5.tif:238,14665.391,6962,24048
239,Fructose_org5.tif:239,14698.099,7181,25872
240,Fructose_org5.tif:240,14749.629,7098,27507
241,Fructose_org5.tif:241,14818.101,6832,27754
242,Fructose_org5.tif:242,14897.339,6608,26974
243,Fructose_org5.tif:243,14975.835,6414,25188
244,Fructose_org5.tif:244,15049.732,6365,24346
245,Fructose_org5.tif:245,15100.866,6276,23448
246,Fructose_org5.tif:246,15122.199,6214,22714
247,Fructose_org5.tif:247,15115.670,6144,24442
248,Fructose_org5.tif:248,15081.718,6090,25271
249,Fructose_org5.tif:249,15027.834,6133,25872
250,Fructose_org5.tif:250,14948.763,6240,25752
251,Fructose_org5.tif:251,14840.951,6337,25150
252,Fructose_org5.tif:252,14726.252,6476,24168
253,Fructose_org5.tif:253,14605.201,6543,23231
254,Fructose_org5.tif:254,14492.636,6534,22766
255,Fructose_org5.tif:255,14400.485,6545,23280
256,Fructose_org5.tif:256,14328.766,6445,23913
257,Fructose_org5.tif:257,14286.768,6323,25441
258,Fructose_org5.tif:258,14280.784,6263,26720
259,Fructose_org5.tif:259,14292.822,6188,26748
260,Fructose_org5.tif:260,14332.797,6204,26345
261,Fructose_org5.tif:261,14395.307,6199,26875
262,Fructose_org5.tif:262,14466.989,6205,26996
263,Fructose_org5.tif:263,14542.232,6272,26967
264,Fructose_org5.tif:264,14619.285,6347,27189
265,Fructose_org5.tif:265,14674.081,6424,26094
266,Fructose_org5.tif:266,14713.114,6497,23836
267,Fructose_org5.tif:267,14732.488,6611,22178
268,Fructose_org5.tif:268,14731.544,6602,22099
269,Fructose_org5.tif:269,14721.448,6352,22067
270,Fructose_org5.tif:270,14700.343,6107,22148
271,Fructose_org5.tif:271,14673.539,6011,22647
272,Fructose_org5.tif:272,14639.645,5955,23853
273,Fructose_org5.tif:273,14603.960,6015,24653
274,Fructose_org5.tif:274,14566.858,6077,24479
275,Fructose_org5.tif:275,14548.354,6174,23984
276,Fructose_org5.tif:276,14539.173,6295,23270
277,Fructose_org5.tif:277,14545.880,6456,23315
278,Fructose_org5.tif:278,14559.675,6746,23942
279,Fructose_org5.tif:279,14571.887,7031,25779
280,Fructose_org5.tif:280,14604.611,7226,27810
281,Fructose_org5.tif:281,14646.659,7244,29834
282,Fructose_org5.tif:282,14703.201,7217,31231
283,Fructose_org5.tif:283,14782.186,7283,32137
284,Fructose_org5.tif:284,14883.071,7295,32526
285,Fructose_org5.tif:285,15007.604,7436,31814
286,Fructose_org5.tif:286,15154.328,7595,29987
287,Fructose_org5.tif:287,15314.140,7881,27567
288,Fructose_org5.tif:288,15484.887,8050,29885
289,Fructose_org5.tif:289,15669.863,8307,34130
290,Fructose_org5.tif:290,15856.619,8254,34616
291,Fructose_org5.tif:291,16033.379,7923,34830
292,Fructose_org5.tif:292,16205.515,7718,30384
293,Fructose_org5.tif:293,16364.412,7358,33947
294,Fructose_org5.tif:294,16506.596,6858,38686
295,Fructose_org5.tif:295,16614.972,5958,42960
296,Fructose_org5.tif:296,16671.702,5268,46633
297,Fructose_org5.tif:297,16665.418,4649,50942
298,Fructose_org5.tif:298,16564.101,4044,54921
299,Fructose_org5.tif:299,16334.827,3456,57566
300,Fructose_org5.tif:300,15958.525,2750,55840
301,Fructose_org5.tif:301,15430.525,2221,62600
302,Fructose_org5.tif:302,14750.685,1835,65263
303,Fructose_org5.tif:303,13933.081,1542,65535
304,Fructose_org5.tif:304,12985.058,1376,65535
305,Fructose_org5.tif:305,11924.703,1218,65535
306,Fructose_org5.tif:306,10782.496,1105,65091
307,Fructose_org5.tif:307,9599.318,986,63670
308,Fructose_org5.tif:308,8405.429,900,65161
309,Fructose_org5.tif:309,7237.047,843,65535
310,Fructose_org5.tif:310,6137.045,797,65469
311,Fructose_org5.tif:311,5126.987,748,60190
312,Fructose_org5.tif:312,4218.013,715,46346
313,Fructose_org5.tif:313,3431.230,687,33146
314,Fructose_org5.tif:314,2783.547,656,24244
315,Fructose_org5.tif:315,2267.376,631,17463
316,Fructose_org5.tif:316,1866.880,619,12256
317,Fructose_org5.tif:317,1565.773,600,8384
318,Fructose_org5.tif:318,1345.375,578,5890
319,Fructose_org5.tif:319,1181.847,565,4229
320,Fructose_org5.tif:320,1058.856,553,3017
321,Fructose_org5.tif:321,969.811,528,2192
322,Fructose_org5.tif:322,903.613,507,1706
323,Fructose_org5.tif:323,852.915,511,1495
324,Fructose_org5.tif:324,813.555,494,1307
325,Fructose_org5.tif:325,781.977,496,1175
326,Fructose_org5.tif:326,755.171,486,1106
327,Fructose_org5.tif:327,730.920,480,1038
328,Fructose_org5.tif:328,708.548,465,986
329,Fructose_org5.tif:329,688.035,461,961
330,Fructose_org5.tif:330,669.125,450,915
331,Fructose_org5.tif:331,651.700,447,884
332,Fructose_org5.tif:332,635.919,435,860
333,Fructose_org5.tif:333,620.797,430,853
334,Fructose_org5.tif:334,606.658,429,804
335,Fructose_org5.tif:335,593.230,416,781
336,Fructose_org5.tif:336,580.432,410,808
337,Fructose_org5.tif:337,568.529,396,978
338,Fructose_org5.tif:338,557.244,394,1119
339,Fructose_org5.tif:339,546.565,395,1095
340,Fructose_org5.tif:340,536.644,386,900
341,Fructose_org5.tif:341,527.337,378,855
342,Fructose_org5.tif:342,518.541,378,993
343,Fructose_org5.tif:343,510.450,376,1091
344,Fructose_org5.tif:344,503.191,362,934
345,Fructose_org5.tif:345,496.430,363,719
346,Fructose_org5.tif:346,490.312,363,627
347,Fructose_org5.tif:347,484.549,360,623
348,Fructose_org5.tif:348,479.001,355,600
349,Fructose_org5.tif:349,473.813,350,601
350,Fructose_org5.tif:350,468.932,346,595
351,Fructose_org5.tif:351,464.470,348,588
352,Fructose_org5.tif:352,489.368,343,655
353,Fructose_org5.tif:353,484.261,337,655
354,Fructose_org5.tif:354,332.822,0,704
355,Fructose_org5.tif:355,0.000,0,0
356,Fructose_org5.tif:356,0.000,0,0
357,Fructose_org5.tif:357,0.000,0,0
