 ,Label,Mean,Min,Max
256,Fructose_org2.tif:256,12173.545,694,53563
257,Fructose_org2.tif:257,11390.128,665,52652
258,Fructose_org2.tif:258,10532.352,626,59330
259,Fructose_org2.tif:259,9612.006,587,63535
260,Fructose_org2.tif:260,8644.447,563,63815
261,Fructose_org2.tif:261,7644.646,546,62227
262,Fructose_org2.tif:262,6643.302,523,58774
263,Fructose_org2.tif:263,5663.348,498,54450
264,Fructose_org2.tif:264,4734.442,474,45327
265,Fructose_org2.tif:265,3886.497,460,31992
266,Fructose_org2.tif:266,3149.490,451,20745
267,Fructose_org2.tif:267,2538.247,442,12761
268,Fructose_org2.tif:268,2043.908,416,8565
269,Fructose_org2.tif:269,1658.557,410,6810
270,Fructose_org2.tif:270,1367.162,387,5288
271,Fructose_org2.tif:271,1153.371,390,4004
272,Fructose_org2.tif:272,1000.468,377,2989
273,Fructose_org2.tif:273,893.652,367,2263
274,Fructose_org2.tif:274,819.341,352,1774
275,Fructose_org2.tif:275,767.191,360,1431
276,Fructose_org2.tif:276,730.943,348,1228
277,Fructose_org2.tif:277,704.701,347,1133
278,Fructose_org2.tif:278,684.181,347,1093
279,Fructose_org2.tif:279,667.412,339,1048
280,Fructose_org2.tif:280,651.970,333,1009
281,Fructose_org2.tif:281,636.216,336,972
282,Fructose_org2.tif:282,622.005,331,939
283,Fructose_org2.tif:283,609.594,318,902
284,Fructose_org2.tif:284,598.890,328,882
285,Fructose_org2.tif:285,589.538,325,873
286,Fructose_org2.tif:286,582.121,322,875
287,Fructose_org2.tif:287,578.291,313,905
288,Fructose_org2.tif:288,551.953,0,891
289,Fructose_org2.tif:289,305.348,0,748
290,Fructose_org2.tif:290,100.396,0,620
291,Fructose_org2.tif:291,0.000,0,0
292,Fructose_org2.tif:292,0.000,0,0
293,Fructose_org2.tif:293,0.000,0,0
294,Fructose_org2.tif:294,0.000,0,0
295,Fructose_org2.tif:295,0.000,0,0
296,Fructose_org2.tif:296,0.000,0,0
