z,quality
0,-0.000
1,3.827E-4
2,4.141E-4
3,4.729E-4
4,6.714E-4
5,0.001
6,0.002
7,0.003
8,0.003
9,0.002
10,0.002
11,0.002
12,0.002
13,0.003
14,0.002
15,0.002
16,0.002
17,0.002
18,0.002
19,0.002
20,0.002
21,0.002
22,0.002
23,0.002
24,0.002
25,0.002
26,0.002
27,0.001
28,0.001
29,0.001
30,0.001
31,0.001
32,0.001
33,0.001
34,0.001
35,0.001
36,0.001
37,0.001
38,0.001
39,0.001
40,0.001
41,9.867E-4
42,9.371E-4
43,9.330E-4
44,9.385E-4
45,8.951E-4
46,8.766E-4
47,8.278E-4
48,8.006E-4
49,7.801E-4
50,7.496E-4
51,7.669E-4
52,7.954E-4
53,8.435E-4
54,8.248E-4
55,7.171E-4
56,6.589E-4
57,6.194E-4
58,6.042E-4
59,5.992E-4
60,5.838E-4
61,5.820E-4
62,5.660E-4
63,5.595E-4
64,5.469E-4
65,5.282E-4
66,5.207E-4
67,5.014E-4
68,4.826E-4
69,4.745E-4
70,4.623E-4
71,4.623E-4
72,4.554E-4
73,4.528E-4
74,4.470E-4
75,4.351E-4
76,4.304E-4
77,4.293E-4
78,4.372E-4
79,4.265E-4
80,4.195E-4
81,4.162E-4
82,4.060E-4
83,4.002E-4
84,3.981E-4
85,3.938E-4
86,3.902E-4
87,3.904E-4
88,3.912E-4
89,3.877E-4
90,3.857E-4
91,3.887E-4
92,3.999E-4
93,4.058E-4
94,3.815E-4
95,3.708E-4
96,3.699E-4
97,3.721E-4
98,3.670E-4
99,3.683E-4
100,3.635E-4
101,3.632E-4
102,3.620E-4
103,3.741E-4
104,4.068E-4
105,4.925E-4
106,5.856E-4
107,5.736E-4
108,5.171E-4
109,4.305E-4
110,3.825E-4
111,3.615E-4
112,3.538E-4
113,3.518E-4
114,3.467E-4
115,3.461E-4
116,3.476E-4
117,3.592E-4
118,3.786E-4
119,3.626E-4
120,3.483E-4
121,3.392E-4
122,3.388E-4
123,3.372E-4
124,3.382E-4
125,3.373E-4
126,3.372E-4
127,3.355E-4
128,3.370E-4
129,3.372E-4
130,3.353E-4
131,3.364E-4
132,3.342E-4
133,3.380E-4
134,3.413E-4
135,3.419E-4
136,3.406E-4
137,3.377E-4
138,3.340E-4
139,-0.000
