 ,Label,Mean,Min,Max
56,Control_orgconf1.tif:56,736.183,314,2820
57,Control_orgconf1.tif:57,732.740,318,1830
58,Control_orgconf1.tif:58,718.191,317,1309
59,Control_orgconf1.tif:59,718.182,306,1250
60,Control_orgconf1.tif:60,722.601,327,1387
61,Control_orgconf1.tif:61,713.808,323,1331
62,Control_orgconf1.tif:62,713.095,331,1197
63,Control_orgconf1.tif:63,710.795,334,1172
64,Control_orgconf1.tif:64,710.463,334,1181
65,Control_orgconf1.tif:65,708.466,340,1052
66,Control_orgconf1.tif:66,708.151,335,1030
67,Control_orgconf1.tif:67,705.797,314,1047
68,Control_orgconf1.tif:68,705.356,337,1023
69,Control_orgconf1.tif:69,713.139,339,956
70,Control_orgconf1.tif:70,700.440,361,927
71,Control_orgconf1.tif:71,699.717,368,945
72,Control_orgconf1.tif:72,698.111,385,1045
73,Control_orgconf1.tif:73,696.169,367,1020
74,Control_orgconf1.tif:74,695.083,394,968
75,Control_orgconf1.tif:75,694.234,410,923
76,Control_orgconf1.tif:76,702.382,414,923
77,Control_orgconf1.tif:77,698.365,442,896
78,Control_orgconf1.tif:78,690.911,440,892
79,Control_orgconf1.tif:79,689.826,436,1107
80,Control_orgconf1.tif:80,697.168,445,998
81,Control_orgconf1.tif:81,686.906,442,863
82,Control_orgconf1.tif:82,685.960,436,886
83,Control_orgconf1.tif:83,695.300,453,868
84,Control_orgconf1.tif:84,695.443,458,932
85,Control_orgconf1.tif:85,684.393,451,889
86,Control_orgconf1.tif:86,683.269,436,910
87,Control_orgconf1.tif:87,693.736,448,943
88,Control_orgconf1.tif:88,683.547,445,871
89,Control_orgconf1.tif:89,680.238,428,842
90,Control_orgconf1.tif:90,679.939,448,840
91,Control_orgconf1.tif:91,679.917,437,863
92,Control_orgconf1.tif:92,680.427,431,1064
93,Control_orgconf1.tif:93,690.099,444,1300
94,Control_orgconf1.tif:94,681.668,439,1321
95,Control_orgconf1.tif:95,679.765,452,941
96,Control_orgconf1.tif:96,687.353,432,894
97,Control_orgconf1.tif:97,687.263,440,884
98,Control_orgconf1.tif:98,677.289,437,865
99,Control_orgconf1.tif:99,686.652,438,852
100,Control_orgconf1.tif:100,676.185,426,842
101,Control_orgconf1.tif:101,675.810,421,843
102,Control_orgconf1.tif:102,685.337,422,852
103,Control_orgconf1.tif:103,681.061,394,834
104,Control_orgconf1.tif:104,673.170,400,1149
105,Control_orgconf1.tif:105,672.422,397,1632
106,Control_orgconf1.tif:106,682.458,387,2408
107,Control_orgconf1.tif:107,672.859,370,3173
108,Control_orgconf1.tif:108,672.303,386,3052
109,Control_orgconf1.tif:109,680.111,369,2591
110,Control_orgconf1.tif:110,670.328,371,1788
111,Control_orgconf1.tif:111,670.090,366,1231
112,Control_orgconf1.tif:112,668.484,359,905
113,Control_orgconf1.tif:113,668.424,350,834
114,Control_orgconf1.tif:114,667.397,347,842
115,Control_orgconf1.tif:115,666.072,344,826
116,Control_orgconf1.tif:116,667.579,339,819
117,Control_orgconf1.tif:117,663.377,340,855
118,Control_orgconf1.tif:118,671.273,340,1029
119,Control_orgconf1.tif:119,662.809,331,1228
120,Control_orgconf1.tif:120,661.928,336,1075
121,Control_orgconf1.tif:121,670.668,327,886
122,Control_orgconf1.tif:122,659.885,324,822
123,Control_orgconf1.tif:123,659.435,321,829
124,Control_orgconf1.tif:124,658.328,317,825
125,Control_orgconf1.tif:125,657.662,312,816
126,Control_orgconf1.tif:126,656.844,316,823
127,Control_orgconf1.tif:127,655.223,320,813
128,Control_orgconf1.tif:128,654.132,296,815
129,Control_orgconf1.tif:129,652.677,311,821
130,Control_orgconf1.tif:130,651.942,306,819
131,Control_orgconf1.tif:131,650.604,311,830
132,Control_orgconf1.tif:132,649.696,314,813
133,Control_orgconf1.tif:133,655.278,301,817
134,Control_orgconf1.tif:134,646.673,297,824
135,Control_orgconf1.tif:135,644.722,300,817
136,Control_orgconf1.tif:136,653.308,311,849
137,Control_orgconf1.tif:137,642.213,302,809
138,Control_orgconf1.tif:138,640.848,310,802
139,Control_orgconf1.tif:139,639.866,302,810
140,Control_orgconf1.tif:140,0.000,0,0
