z,quality
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,29.818
28,28.378
29,27.916
30,28.412
31,26.913
32,27.217
33,25.950
34,28.539
35,27.403
36,28.044
37,26.164
38,27.570
39,27.450
40,27.302
41,28.209
42,28.826
43,27.909
44,27.077
45,25.972
46,27.690
47,27.916
48,26.664
49,26.807
50,26.374
51,27.409
52,28.425
53,27.984
54,27.530
55,27.393
56,27.010
57,25.624
58,25.983
59,26.893
60,26.614
61,25.930
62,25.884
63,28.337
64,24.755
65,26.537
66,26.389
67,25.780
68,25.953
69,26.328
70,26.997
71,26.246
72,26.838
73,26.682
74,26.508
75,26.133
76,27.652
77,27.332
78,26.552
79,25.641
80,28.445
81,27.516
82,27.858
83,29.217
84,28.506
85,27.848
86,29.429
87,29.452
88,28.361
89,27.500
90,26.831
91,28.086
92,28.447
93,28.228
94,28.062
95,28.396
96,28.337
97,28.790
98,29.314
99,27.432
100,27.300
101,27.664
102,27.130
103,28.362
104,27.655
105,27.760
106,28.341
107,27.896
108,28.054
109,26.249
110,26.499
111,28.153
112,29.218
113,27.889
114,28.833
115,27.907
116,27.712
117,27.974
118,28.636
119,29.542
120,30.374
121,29.453
122,30.066
123,28.833
124,29.841
125,29.871
126,30.467
127,33.784
128,30.075
129,31.353
130,30.781
131,31.776
132,33.177
133,34.166
134,34.257
135,33.936
136,32.408
137,33.329
138,33.246
139,32.909
140,33.706
141,33.681
142,34.546
143,35.176
144,35.524
145,34.348
146,34.032
147,35.073
148,37.484
149,38.502
150,36.586
151,35.833
152,37.931
153,38.046
154,37.548
155,37.668
156,37.366
157,38.994
158,40.757
159,40.980
160,40.066
161,40.658
162,42.855
163,44.115
164,43.379
165,43.153
166,42.762
167,43.982
168,45.789
169,42.653
170,43.154
171,42.235
172,44.976
173,46.554
174,45.998
175,47.041
176,47.469
177,47.266
178,45.858
179,46.976
180,47.038
181,46.631
182,47.224
183,48.468
184,49.098
185,48.960
186,49.166
187,48.988
188,48.710
189,49.251
190,48.580
191,47.059
192,49.754
193,50.580
194,52.218
195,52.460
196,51.483
197,52.543
198,53.358
199,53.035
200,53.804
201,53.560
202,55.158
203,55.171
204,55.296
205,57.020
206,56.048
207,57.224
208,57.747
209,57.362
210,57.498
211,57.979
212,58.289
213,60.093
214,61.973
215,61.294
216,61.986
217,60.538
218,62.219
219,62.295
220,62.306
221,63.345
222,64.100
223,69.173
224,67.225
225,68.938
226,70.103
227,72.307
228,71.944
229,72.223
230,68.383
231,68.111
232,67.782
233,68.976
234,69.614
235,68.411
236,67.157
237,66.121
238,60.711
239,56.099
240,49.852
241,47.381
242,46.652
243,44.469
244,40.702
245,36.068
246,32.058
247,27.752
248,22.431
249,23.207
250,20.698
251,21.068
252,18.916
253,18.983
254,19.079
255,19.347
256,18.124
257,18.163
258,18.207
259,19.389
260,18.261
261,18.527
262,17.876
263,17.572
264,17.991
265,17.907
266,19.648
267,19.648
268,19.648
269,19.648
270,19.648
271,19.648
272,19.648
273,19.648
274,19.648
275,19.648
276,19.648
