z,quality
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,36.696
38,35.234
39,35.763
40,36.435
41,34.605
42,32.817
43,34.313
44,36.857
45,37.950
46,38.865
47,37.441
48,38.826
49,41.962
50,40.614
51,39.674
52,40.076
53,39.756
54,41.698
55,43.027
56,43.128
57,42.911
58,43.649
59,44.975
60,45.277
61,47.774
62,47.067
63,46.533
64,46.747
65,47.186
66,45.602
67,46.591
68,46.878
69,47.099
70,47.809
71,47.450
72,45.029
73,46.778
74,48.749
75,45.715
76,46.416
77,47.598
78,47.321
79,45.987
80,45.227
81,45.817
82,47.252
83,46.849
84,46.425
85,45.989
86,45.974
87,45.823
88,46.873
89,45.149
90,46.177
91,45.259
92,47.253
93,46.533
94,44.762
95,45.105
96,44.119
97,43.031
98,43.520
99,43.569
100,43.906
101,42.810
102,42.617
103,42.121
104,41.569
105,41.423
106,41.719
107,40.662
108,39.510
109,41.074
110,39.852
111,38.841
112,37.562
113,38.389
114,38.609
115,38.675
116,38.746
117,39.592
118,39.366
119,38.510
120,36.726
121,35.218
122,37.477
123,36.839
124,37.242
125,35.816
126,36.038
127,34.915
128,34.422
129,35.170
130,34.872
131,36.214
132,35.261
133,35.566
134,36.061
135,34.737
136,34.069
137,36.538
138,36.381
139,36.720
140,35.842
141,35.984
142,36.887
143,34.953
144,35.812
145,35.719
146,33.453
147,33.679
148,33.293
149,34.513
150,33.217
151,33.329
152,32.749
153,34.089
154,34.283
155,32.274
156,33.558
157,33.303
158,33.380
159,33.278
160,33.493
161,34.975
162,33.717
163,33.252
164,33.204
165,32.545
166,34.621
167,33.615
168,33.928
169,34.137
170,35.244
171,34.495
172,35.682
173,35.850
174,36.855
175,35.701
176,36.180
177,37.823
178,36.146
179,36.751
180,37.194
181,38.589
182,37.974
183,37.103
184,38.068
185,35.930
186,36.124
187,36.300
188,37.770
189,39.219
190,37.442
191,37.132
192,36.208
193,36.591
194,35.459
195,36.838
196,37.218
197,36.232
198,37.400
199,36.888
200,37.621
201,38.111
202,39.208
203,38.305
204,37.497
205,39.077
206,39.806
207,38.525
208,37.800
209,37.094
210,38.953
211,37.215
212,36.639
213,39.154
214,37.819
215,38.242
216,37.918
217,38.784
218,38.105
219,38.212
220,37.867
221,35.851
222,35.874
223,36.264
224,34.497
225,37.061
226,37.492
227,38.084
228,38.003
229,37.567
230,37.389
231,37.668
232,36.888
233,38.970
234,37.460
235,36.803
236,36.420
237,35.535
238,36.310
239,35.273
240,35.912
241,36.744
242,37.192
243,36.426
244,36.043
245,34.761
246,34.310
247,34.115
248,34.219
249,33.940
250,34.465
251,33.281
252,34.015
253,35.296
254,34.146
255,33.706
256,33.760
257,33.947
258,35.323
259,34.585
260,34.173
261,35.197
262,34.581
263,34.785
264,34.056
265,34.542
266,32.987
267,33.397
268,32.760
269,32.779
270,32.526
271,34.330
272,33.331
273,32.660
274,31.480
275,32.718
276,31.401
277,29.189
278,29.300
279,28.140
280,29.580
281,28.075
282,27.720
283,28.219
284,27.958
285,27.221
286,27.253
287,26.838
288,27.052
289,25.622
290,25.689
291,23.910
292,23.519
293,23.122
294,24.723
295,25.757
296,25.657
297,23.115
298,22.809
299,22.095
300,22.211
301,22.146
302,22.040
303,21.021
304,20.639
305,20.367
306,21.229
307,21.997
308,20.957
309,19.854
310,19.101
311,20.239
312,19.297
313,18.639
314,18.331
315,19.027
316,19.936
317,20.214
318,18.624
319,17.114
320,19.122
321,18.051
322,17.891
323,18.620
324,18.052
325,19.604
326,17.253
327,18.495
328,17.720
329,17.718
330,17.818
331,16.400
332,16.040
333,15.504
334,17.070
335,15.130
336,15.949
337,14.680
338,15.230
339,15.271
340,15.477
341,16.831
342,17.045
343,16.473
344,16.568
345,15.475
346,15.833
347,16.748
348,15.887
349,15.399
350,16.770
351,16.066
352,17.016
353,16.785
354,18.073
355,18.311
356,18.527
357,18.804
358,19.305
359,18.939
360,18.381
361,18.307
362,17.361
363,17.188
364,18.001
365,20.188
366,19.668
