 ,Label,Mean,Min,Max
301,Fructose_org4.tif:301,10340.739,4093,18015
302,Fructose_org4.tif:302,10341.059,4052,17859
303,Fructose_org4.tif:303,10336.195,4017,18576
304,Fructose_org4.tif:304,10325.433,4022,20579
305,Fructose_org4.tif:305,10314.062,4081,22453
306,Fructose_org4.tif:306,10284.671,4121,23604
307,Fructose_org4.tif:307,10245.354,4193,23286
308,Fructose_org4.tif:308,10203.655,4289,21684
309,Fructose_org4.tif:309,10153.566,4444,19410
310,Fructose_org4.tif:310,10097.841,4598,17119
311,Fructose_org4.tif:311,10040.808,4777,17092
312,Fructose_org4.tif:312,9989.901,5051,17241
313,Fructose_org4.tif:313,9941.706,5168,17097
314,Fructose_org4.tif:314,9896.762,5191,17773
315,Fructose_org4.tif:315,9860.699,5179,18910
316,Fructose_org4.tif:316,9836.689,5129,20059
317,Fructose_org4.tif:317,9823.020,4979,20904
318,Fructose_org4.tif:318,9822.758,4965,21134
319,Fructose_org4.tif:319,9832.724,5100,20602
320,Fructose_org4.tif:320,9860.852,5287,19465
321,Fructose_org4.tif:321,9902.483,5515,17937
322,Fructose_org4.tif:322,9949.440,5757,17065
323,Fructose_org4.tif:323,10002.150,5905,17238
324,Fructose_org4.tif:324,10055.484,5699,17132
325,Fructose_org4.tif:325,10102.295,5555,17089
326,Fructose_org4.tif:326,10147.155,5516,17012
327,Fructose_org4.tif:327,10195.834,5534,16701
328,Fructose_org4.tif:328,10231.036,5627,16702
329,Fructose_org4.tif:329,10251.006,5726,16978
330,Fructose_org4.tif:330,10265.217,5805,17194
331,Fructose_org4.tif:331,10260.073,5847,17201
332,Fructose_org4.tif:332,10231.277,5867,17086
333,Fructose_org4.tif:333,10196.597,5819,17078
334,Fructose_org4.tif:334,10159.944,5845,17121
335,Fructose_org4.tif:335,10122.390,5819,17075
336,Fructose_org4.tif:336,10100.352,5950,17479
337,Fructose_org4.tif:337,10085.759,6045,18564
338,Fructose_org4.tif:338,10079.069,5814,18918
339,Fructose_org4.tif:339,10076.594,5164,19598
340,Fructose_org4.tif:340,10064.873,4360,20477
341,Fructose_org4.tif:341,10036.721,3716,20864
342,Fructose_org4.tif:342,9989.649,3028,20225
343,Fructose_org4.tif:343,9923.049,2587,19071
344,Fructose_org4.tif:344,9837.490,2217,17406
345,Fructose_org4.tif:345,9742.615,2008,16215
346,Fructose_org4.tif:346,9644.389,1780,16427
347,Fructose_org4.tif:347,9550.835,1595,16594
348,Fructose_org4.tif:348,9450.101,1445,16387
349,Fructose_org4.tif:349,9350.974,1320,16715
350,Fructose_org4.tif:350,9256.562,1208,17001
351,Fructose_org4.tif:351,9174.303,1145,17131
352,Fructose_org4.tif:352,9113.114,1045,17531
353,Fructose_org4.tif:353,9077.730,1031,17341
354,Fructose_org4.tif:354,9060.425,987,16896
355,Fructose_org4.tif:355,9052.972,934,17218
356,Fructose_org4.tif:356,9044.402,912,17569
357,Fructose_org4.tif:357,9020.809,918,17636
358,Fructose_org4.tif:358,8981.197,882,17463
359,Fructose_org4.tif:359,8925.597,862,17495
360,Fructose_org4.tif:360,8843.199,848,17818
361,Fructose_org4.tif:361,8752.091,825,18770
362,Fructose_org4.tif:362,8657.309,803,19219
363,Fructose_org4.tif:363,8568.999,764,18842
364,Fructose_org4.tif:364,8496.253,740,17543
365,Fructose_org4.tif:365,8450.676,717,15971
366,Fructose_org4.tif:366,8439.490,708,15271
367,Fructose_org4.tif:367,8463.374,716,15817
368,Fructose_org4.tif:368,8515.163,697,15568
369,Fructose_org4.tif:369,8593.978,700,15637
370,Fructose_org4.tif:370,8692.886,672,15599
371,Fructose_org4.tif:371,8808.038,656,15427
372,Fructose_org4.tif:372,8927.676,663,15482
373,Fructose_org4.tif:373,9047.194,647,15356
374,Fructose_org4.tif:374,9147.743,628,15227
375,Fructose_org4.tif:375,9237.996,620,15291
376,Fructose_org4.tif:376,9305.064,618,15313
377,Fructose_org4.tif:377,9339.931,613,16112
378,Fructose_org4.tif:378,9341.475,601,16472
379,Fructose_org4.tif:379,9313.758,581,16197
380,Fructose_org4.tif:380,9247.896,575,15182
381,Fructose_org4.tif:381,9151.048,567,14929
382,Fructose_org4.tif:382,9029.919,565,14855
383,Fructose_org4.tif:383,8893.674,562,15123
384,Fructose_org4.tif:384,8750.063,558,15419
385,Fructose_org4.tif:385,8606.306,543,15584
386,Fructose_org4.tif:386,8468.291,542,15750
387,Fructose_org4.tif:387,8331.705,527,17118
388,Fructose_org4.tif:388,8190.551,517,18380
389,Fructose_org4.tif:389,8040.088,509,19073
390,Fructose_org4.tif:390,7877.613,504,18377
391,Fructose_org4.tif:391,7705.663,501,16657
392,Fructose_org4.tif:392,7521.671,493,15785
393,Fructose_org4.tif:393,7330.029,486,16637
394,Fructose_org4.tif:394,7133.283,486,17449
395,Fructose_org4.tif:395,6933.815,471,17595
396,Fructose_org4.tif:396,6739.456,458,16464
397,Fructose_org4.tif:397,6548.669,459,14647
398,Fructose_org4.tif:398,6368.831,435,15754
399,Fructose_org4.tif:399,6198.575,445,16039
400,Fructose_org4.tif:400,6034.264,431,15457
401,Fructose_org4.tif:401,5875.220,425,13760
402,Fructose_org4.tif:402,5717.672,427,12099
403,Fructose_org4.tif:403,5554.871,425,11872
404,Fructose_org4.tif:404,5384.429,412,11538
405,Fructose_org4.tif:405,5210.995,413,11330
406,Fructose_org4.tif:406,5037.975,400,11455
407,Fructose_org4.tif:407,4865.436,399,11597
408,Fructose_org4.tif:408,4692.545,400,11560
409,Fructose_org4.tif:409,4522.825,391,11434
410,Fructose_org4.tif:410,4354.718,388,11313
411,Fructose_org4.tif:411,4183.239,386,11126
412,Fructose_org4.tif:412,4005.616,383,10881
413,Fructose_org4.tif:413,3817.868,373,10721
414,Fructose_org4.tif:414,3622.745,373,10586
415,Fructose_org4.tif:415,3420.791,370,10157
416,Fructose_org4.tif:416,3220.212,367,10023
417,Fructose_org4.tif:417,3031.675,363,10235
418,Fructose_org4.tif:418,2860.761,356,10180
419,Fructose_org4.tif:419,2709.074,348,9601
420,Fructose_org4.tif:420,2576.717,344,9262
421,Fructose_org4.tif:421,2463.028,348,9133
422,Fructose_org4.tif:422,2362.068,342,9353
423,Fructose_org4.tif:423,2268.172,341,9977
424,Fructose_org4.tif:424,2177.648,340,10202
425,Fructose_org4.tif:425,2086.600,337,10043
426,Fructose_org4.tif:426,1995.002,329,10300
427,Fructose_org4.tif:427,1901.050,331,9879
428,Fructose_org4.tif:428,1805.116,332,9654
429,Fructose_org4.tif:429,1709.343,328,9698
430,Fructose_org4.tif:430,1614.067,323,9349
431,Fructose_org4.tif:431,1520.790,322,9144
432,Fructose_org4.tif:432,1430.345,315,8505
433,Fructose_org4.tif:433,1342.129,317,8536
434,Fructose_org4.tif:434,1256.256,313,8709
435,Fructose_org4.tif:435,1172.872,307,8644
436,Fructose_org4.tif:436,1094.357,308,9257
437,Fructose_org4.tif:437,1022.112,302,10306
438,Fructose_org4.tif:438,955.846,297,11588
439,Fructose_org4.tif:439,895.329,295,12818
440,Fructose_org4.tif:440,838.609,291,13634
441,Fructose_org4.tif:441,783.164,284,13768
442,Fructose_org4.tif:442,727.985,282,12809
443,Fructose_org4.tif:443,674.759,278,11239
444,Fructose_org4.tif:444,624.121,270,9255
445,Fructose_org4.tif:445,576.972,267,7095
446,Fructose_org4.tif:446,535.618,266,5195
447,Fructose_org4.tif:447,500.481,266,3696
448,Fructose_org4.tif:448,470.693,259,2571
449,Fructose_org4.tif:449,446.206,259,1930
450,Fructose_org4.tif:450,426.256,256,1457
451,Fructose_org4.tif:451,409.700,255,1139
452,Fructose_org4.tif:452,396.280,248,903
453,Fructose_org4.tif:453,385.623,251,790
454,Fructose_org4.tif:454,377.034,251,701
455,Fructose_org4.tif:455,370.396,245,644
456,Fructose_org4.tif:456,364.976,249,606
457,Fructose_org4.tif:457,360.435,242,566
458,Fructose_org4.tif:458,356.620,248,537
459,Fructose_org4.tif:459,353.398,246,515
460,Fructose_org4.tif:460,350.630,246,500
461,Fructose_org4.tif:461,348.046,247,494
462,Fructose_org4.tif:462,345.756,239,482
463,Fructose_org4.tif:463,343.647,244,482
464,Fructose_org4.tif:464,341.595,244,470
465,Fructose_org4.tif:465,339.601,245,476
466,Fructose_org4.tif:466,337.702,238,465
467,Fructose_org4.tif:467,335.944,243,469
468,Fructose_org4.tif:468,334.290,237,463
469,Fructose_org4.tif:469,332.716,240,445
470,Fructose_org4.tif:470,331.242,242,449
471,Fructose_org4.tif:471,329.667,241,438
472,Fructose_org4.tif:472,328.421,241,438
473,Fructose_org4.tif:473,327.003,241,437
474,Fructose_org4.tif:474,325.583,240,433
475,Fructose_org4.tif:475,324.223,242,433
476,Fructose_org4.tif:476,322.848,241,430
477,Fructose_org4.tif:477,321.480,240,422
478,Fructose_org4.tif:478,320.222,239,419
479,Fructose_org4.tif:479,318.996,237,421
480,Fructose_org4.tif:480,317.820,238,419
481,Fructose_org4.tif:481,316.523,235,415
482,Fructose_org4.tif:482,315.341,236,413
483,Fructose_org4.tif:483,314.311,233,410
484,Fructose_org4.tif:484,313.357,237,408
485,Fructose_org4.tif:485,312.294,234,407
486,Fructose_org4.tif:486,311.188,236,403
487,Fructose_org4.tif:487,310.199,234,407
488,Fructose_org4.tif:488,309.364,234,406
489,Fructose_org4.tif:489,308.472,229,409
490,Fructose_org4.tif:490,307.880,228,411
491,Fructose_org4.tif:491,307.282,220,421
492,Fructose_org4.tif:492,306.560,219,413
493,Fructose_org4.tif:493,305.966,214,415
494,Fructose_org4.tif:494,306.691,219,446
495,Fructose_org4.tif:495,0.000,0,0
496,Fructose_org4.tif:496,0.000,0,0
