 ,Label,Mean,Min,Max
104,ScaleA2_org2_angle1.tif:104,3128.590,1620,5293
105,ScaleA2_org2_angle1.tif:105,3125.300,1620,5252
106,ScaleA2_org2_angle1.tif:106,3130.842,1587,5292
107,ScaleA2_org2_angle1.tif:107,3143.570,1601,5323
108,ScaleA2_org2_angle1.tif:108,3159.824,1581,5295
109,ScaleA2_org2_angle1.tif:109,3175.130,1627,5281
110,ScaleA2_org2_angle1.tif:110,3188.400,1667,5085
111,ScaleA2_org2_angle1.tif:111,3201.287,1691,4910
112,ScaleA2_org2_angle1.tif:112,3212.606,1711,4820
113,ScaleA2_org2_angle1.tif:113,3230.426,1738,4825
114,ScaleA2_org2_angle1.tif:114,3261.275,1764,4754
115,ScaleA2_org2_angle1.tif:115,3303.560,1786,4897
116,ScaleA2_org2_angle1.tif:116,3355.499,1817,5176
117,ScaleA2_org2_angle1.tif:117,3410.536,1886,5326
118,ScaleA2_org2_angle1.tif:118,3462.350,1974,5538
119,ScaleA2_org2_angle1.tif:119,3507.472,1905,5643
120,ScaleA2_org2_angle1.tif:120,3541.546,1879,5743
121,ScaleA2_org2_angle1.tif:121,3564.104,1877,5958
122,ScaleA2_org2_angle1.tif:122,3574.693,1874,5966
123,ScaleA2_org2_angle1.tif:123,3574.976,1888,5962
124,ScaleA2_org2_angle1.tif:124,3564.830,1895,5881
125,ScaleA2_org2_angle1.tif:125,3549.982,1946,5723
126,ScaleA2_org2_angle1.tif:126,3534.792,1978,5530
127,ScaleA2_org2_angle1.tif:127,3521.185,2014,5376
128,ScaleA2_org2_angle1.tif:128,3514.574,2051,5327
129,ScaleA2_org2_angle1.tif:129,3515.514,2125,5315
130,ScaleA2_org2_angle1.tif:130,3521.523,2226,5258
131,ScaleA2_org2_angle1.tif:131,3532.333,2246,5303
132,ScaleA2_org2_angle1.tif:132,3544.272,2299,5319
133,ScaleA2_org2_angle1.tif:133,3559.103,2395,5355
134,ScaleA2_org2_angle1.tif:134,3576.913,2409,5392
135,ScaleA2_org2_angle1.tif:135,3598.356,2367,5414
136,ScaleA2_org2_angle1.tif:136,3618.174,2357,5330
137,ScaleA2_org2_angle1.tif:137,3639.039,2351,5293
138,ScaleA2_org2_angle1.tif:138,3662.333,2348,5202
139,ScaleA2_org2_angle1.tif:139,3683.658,2330,5225
140,ScaleA2_org2_angle1.tif:140,3705.009,2344,5279
141,ScaleA2_org2_angle1.tif:141,3720.621,2348,5294
142,ScaleA2_org2_angle1.tif:142,3728.276,2314,5243
143,ScaleA2_org2_angle1.tif:143,3731.594,2277,5203
144,ScaleA2_org2_angle1.tif:144,3729.130,2238,5095
145,ScaleA2_org2_angle1.tif:145,3722.979,2235,5028
146,ScaleA2_org2_angle1.tif:146,3715.624,2232,5068
147,ScaleA2_org2_angle1.tif:147,3709.492,2180,5125
148,ScaleA2_org2_angle1.tif:148,3703.606,2188,5128
149,ScaleA2_org2_angle1.tif:149,3698.413,2156,5092
150,ScaleA2_org2_angle1.tif:150,3689.343,2140,5074
151,ScaleA2_org2_angle1.tif:151,3676.068,2121,4975
152,ScaleA2_org2_angle1.tif:152,3661.038,2139,4929
153,ScaleA2_org2_angle1.tif:153,3642.187,2183,4905
154,ScaleA2_org2_angle1.tif:154,3622.173,2228,4928
155,ScaleA2_org2_angle1.tif:155,3603.098,2238,4948
156,ScaleA2_org2_angle1.tif:156,3584.009,2302,4911
157,ScaleA2_org2_angle1.tif:157,3566.659,2378,4861
158,ScaleA2_org2_angle1.tif:158,3551.257,2376,4859
159,ScaleA2_org2_angle1.tif:159,3539.391,2367,4791
160,ScaleA2_org2_angle1.tif:160,3529.604,2387,4737
161,ScaleA2_org2_angle1.tif:161,3521.710,2407,4695
162,ScaleA2_org2_angle1.tif:162,3512.544,2407,4658
163,ScaleA2_org2_angle1.tif:163,3501.879,2435,4668
164,ScaleA2_org2_angle1.tif:164,3490.061,2469,4665
165,ScaleA2_org2_angle1.tif:165,3478.373,2516,4648
166,ScaleA2_org2_angle1.tif:166,3468.460,2523,4676
167,ScaleA2_org2_angle1.tif:167,3462.893,2488,4649
168,ScaleA2_org2_angle1.tif:168,3460.260,2477,4712
169,ScaleA2_org2_angle1.tif:169,3456.782,2468,4673
170,ScaleA2_org2_angle1.tif:170,3451.739,2438,4687
171,ScaleA2_org2_angle1.tif:171,3444.521,2437,4652
172,ScaleA2_org2_angle1.tif:172,3435.797,2382,4576
173,ScaleA2_org2_angle1.tif:173,3425.246,2434,4519
174,ScaleA2_org2_angle1.tif:174,3411.792,2412,4561
175,ScaleA2_org2_angle1.tif:175,3399.713,2425,4632
176,ScaleA2_org2_angle1.tif:176,3386.923,2427,4626
177,ScaleA2_org2_angle1.tif:177,3376.963,2448,4637
178,ScaleA2_org2_angle1.tif:178,3369.663,2466,4682
179,ScaleA2_org2_angle1.tif:179,3364.868,2475,4676
180,ScaleA2_org2_angle1.tif:180,3359.384,2445,4663
181,ScaleA2_org2_angle1.tif:181,3356.560,2435,4622
182,ScaleA2_org2_angle1.tif:182,3357.939,2457,4559
183,ScaleA2_org2_angle1.tif:183,3360.930,2447,4489
184,ScaleA2_org2_angle1.tif:184,3367.373,2457,4491
185,ScaleA2_org2_angle1.tif:185,3374.792,2441,4454
186,ScaleA2_org2_angle1.tif:186,3379.474,2415,4458
187,ScaleA2_org2_angle1.tif:187,3383.255,2454,4400
188,ScaleA2_org2_angle1.tif:188,3380.367,2491,4381
189,ScaleA2_org2_angle1.tif:189,3371.577,2508,4365
190,ScaleA2_org2_angle1.tif:190,3360.128,2479,4322
191,ScaleA2_org2_angle1.tif:191,3346.034,2435,4327
192,ScaleA2_org2_angle1.tif:192,3332.534,2442,4280
193,ScaleA2_org2_angle1.tif:193,3319.702,2475,4291
194,ScaleA2_org2_angle1.tif:194,3304.594,2435,4303
195,ScaleA2_org2_angle1.tif:195,3291.337,2421,4266
196,ScaleA2_org2_angle1.tif:196,3274.795,2362,4262
197,ScaleA2_org2_angle1.tif:197,3251.926,2349,4235
198,ScaleA2_org2_angle1.tif:198,3221.445,2259,4150
199,ScaleA2_org2_angle1.tif:199,3186.719,2215,4111
200,ScaleA2_org2_angle1.tif:200,3147.097,2189,3982
201,ScaleA2_org2_angle1.tif:201,3108.931,2173,3908
202,ScaleA2_org2_angle1.tif:202,3073.642,2194,3837
203,ScaleA2_org2_angle1.tif:203,3041.709,2162,3785
204,ScaleA2_org2_angle1.tif:204,3013.315,2151,3687
205,ScaleA2_org2_angle1.tif:205,2989.335,2118,3659
206,ScaleA2_org2_angle1.tif:206,2969.146,2050,3677
207,ScaleA2_org2_angle1.tif:207,2956.420,2003,3647
208,ScaleA2_org2_angle1.tif:208,2949.437,1896,3700
209,ScaleA2_org2_angle1.tif:209,2943.218,1811,3718
210,ScaleA2_org2_angle1.tif:210,2935.462,1728,3717
211,ScaleA2_org2_angle1.tif:211,2924.036,1684,3710
212,ScaleA2_org2_angle1.tif:212,2907.671,1590,3668
213,ScaleA2_org2_angle1.tif:213,2889.866,1506,3654
214,ScaleA2_org2_angle1.tif:214,2869.855,1458,3620
215,ScaleA2_org2_angle1.tif:215,2846.091,1387,3643
216,ScaleA2_org2_angle1.tif:216,2817.195,1342,3641
217,ScaleA2_org2_angle1.tif:217,2782.181,1288,3658
218,ScaleA2_org2_angle1.tif:218,2737.874,1262,3600
219,ScaleA2_org2_angle1.tif:219,2688.610,1214,3598
220,ScaleA2_org2_angle1.tif:220,2636.226,1156,3588
221,ScaleA2_org2_angle1.tif:221,2582.002,1067,3562
222,ScaleA2_org2_angle1.tif:222,2535.244,1010,3539
223,ScaleA2_org2_angle1.tif:223,2494.568,967,3471
224,ScaleA2_org2_angle1.tif:224,2459.566,902,3381
225,ScaleA2_org2_angle1.tif:225,2431.367,804,3319
226,ScaleA2_org2_angle1.tif:226,2407.078,799,3310
227,ScaleA2_org2_angle1.tif:227,2382.700,734,3273
228,ScaleA2_org2_angle1.tif:228,2355.481,692,3326
229,ScaleA2_org2_angle1.tif:229,2320.469,661,3262
230,ScaleA2_org2_angle1.tif:230,2275.007,605,3239
231,ScaleA2_org2_angle1.tif:231,2218.912,592,3209
232,ScaleA2_org2_angle1.tif:232,2144.165,514,3186
233,ScaleA2_org2_angle1.tif:233,2050.992,512,3128
234,ScaleA2_org2_angle1.tif:234,1951.358,450,3092
235,ScaleA2_org2_angle1.tif:235,1847.846,438,3044
236,ScaleA2_org2_angle1.tif:236,1556.828,0,2944
237,ScaleA2_org2_angle1.tif:237,0.000,0,0
238,ScaleA2_org2_angle1.tif:238,0.000,0,0
239,ScaleA2_org2_angle1.tif:239,0.000,0,0
240,ScaleA2_org2_angle1.tif:240,0.000,0,0
241,ScaleA2_org2_angle1.tif:241,0.000,0,0
242,ScaleA2_org2_angle1.tif:242,0.000,0,0
243,ScaleA2_org2_angle1.tif:243,0.000,0,0
244,ScaleA2_org2_angle1.tif:244,0.000,0,0
245,ScaleA2_org2_angle1.tif:245,0.000,0,0
246,ScaleA2_org2_angle1.tif:246,0.000,0,0
247,ScaleA2_org2_angle1.tif:247,0.000,0,0
248,ScaleA2_org2_angle1.tif:248,0.000,0,0
249,ScaleA2_org2_angle1.tif:249,0.000,0,0
250,ScaleA2_org2_angle1.tif:250,0.000,0,0
251,ScaleA2_org2_angle1.tif:251,0.000,0,0
252,ScaleA2_org2_angle1.tif:252,0.000,0,0
253,ScaleA2_org2_angle1.tif:253,0.000,0,0
254,ScaleA2_org2_angle1.tif:254,0.000,0,0
255,ScaleA2_org2_angle1.tif:255,0.000,0,0
256,ScaleA2_org2_angle1.tif:256,0.000,0,0
257,ScaleA2_org2_angle1.tif:257,0.000,0,0
258,ScaleA2_org2_angle1.tif:258,0.000,0,0
259,ScaleA2_org2_angle1.tif:259,0.000,0,0
260,ScaleA2_org2_angle1.tif:260,0.000,0,0
261,ScaleA2_org2_angle1.tif:261,0.000,0,0
262,ScaleA2_org2_angle1.tif:262,0.000,0,0
263,ScaleA2_org2_angle1.tif:263,0.000,0,0
264,ScaleA2_org2_angle1.tif:264,0.000,0,0
265,ScaleA2_org2_angle1.tif:265,0.000,0,0
266,ScaleA2_org2_angle1.tif:266,0.000,0,0
267,ScaleA2_org2_angle1.tif:267,0.000,0,0
268,ScaleA2_org2_angle1.tif:268,0.000,0,0
269,ScaleA2_org2_angle1.tif:269,0.000,0,0
