z,quality
0,-0.000
1,-0.000
2,-0.000
3,0.001
4,0.001
5,0.003
6,0.005
7,0.007
8,0.008
9,0.009
10,0.009
11,0.009
12,0.011
13,0.014
14,0.015
15,0.015
16,0.015
17,0.015
18,0.014
19,0.014
20,0.013
21,0.013
22,0.012
23,0.011
24,0.011
25,0.011
26,0.011
27,0.011
28,0.010
29,0.009
30,0.007
31,0.007
32,0.006
33,0.006
34,0.007
35,0.007
36,0.008
37,0.008
38,0.007
39,0.006
40,0.005
41,0.005
42,0.004
43,0.004
44,0.003
45,0.003
46,0.003
47,0.003
48,0.003
49,0.003
50,0.002
51,0.002
52,0.002
53,0.002
54,0.002
55,0.002
56,0.002
57,0.002
58,0.002
59,0.002
60,0.002
61,0.002
62,0.002
63,0.002
64,0.002
65,0.002
66,0.002
67,0.002
68,0.002
69,0.002
70,0.002
71,0.001
72,0.001
73,0.002
74,0.002
75,0.002
76,0.002
77,0.001
78,0.001
79,0.001
80,9.315E-4
81,8.822E-4
82,8.560E-4
83,8.379E-4
84,8.175E-4
85,7.910E-4
86,7.657E-4
87,7.407E-4
88,7.208E-4
89,7.023E-4
90,6.817E-4
91,6.752E-4
92,6.705E-4
93,6.637E-4
94,6.519E-4
95,6.381E-4
96,6.256E-4
97,6.235E-4
98,6.166E-4
99,6.144E-4
100,6.138E-4
101,6.091E-4
102,6.012E-4
103,5.982E-4
104,5.933E-4
105,5.898E-4
106,5.848E-4
107,5.758E-4
108,5.664E-4
109,5.551E-4
110,5.505E-4
111,5.524E-4
112,5.568E-4
113,5.646E-4
114,5.672E-4
115,5.672E-4
116,5.641E-4
117,5.664E-4
118,5.699E-4
119,5.708E-4
120,5.675E-4
121,5.628E-4
122,5.617E-4
123,5.651E-4
124,5.697E-4
125,5.660E-4
126,5.628E-4
127,5.569E-4
128,5.537E-4
129,5.523E-4
130,5.512E-4
131,5.456E-4
132,5.380E-4
133,5.416E-4
134,5.459E-4
135,5.544E-4
136,5.601E-4
137,5.646E-4
138,5.655E-4
139,5.636E-4
140,5.644E-4
141,5.701E-4
142,5.701E-4
143,5.732E-4
144,5.770E-4
145,5.827E-4
146,5.893E-4
147,5.928E-4
148,5.965E-4
149,5.999E-4
150,6.065E-4
151,6.105E-4
152,6.154E-4
153,6.161E-4
154,6.149E-4
155,6.071E-4
156,6.063E-4
157,6.107E-4
158,6.175E-4
159,6.283E-4
160,6.393E-4
161,6.494E-4
162,6.549E-4
163,6.635E-4
164,6.711E-4
165,6.829E-4
166,6.983E-4
167,7.055E-4
168,7.158E-4
169,7.295E-4
170,7.394E-4
171,7.504E-4
172,7.644E-4
173,7.785E-4
174,7.933E-4
175,8.026E-4
176,8.050E-4
177,8.117E-4
178,8.164E-4
179,8.233E-4
180,8.367E-4
181,8.519E-4
182,8.799E-4
183,9.028E-4
184,9.225E-4
185,9.431E-4
186,9.544E-4
187,9.495E-4
188,9.489E-4
189,9.638E-4
190,9.963E-4
191,0.001
192,0.001
193,0.001
194,0.001
195,0.001
196,0.001
197,0.001
198,0.001
199,0.001
200,0.001
201,0.001
202,0.001
203,0.002
204,0.002
205,0.002
206,0.002
207,0.002
208,0.002
209,0.002
210,0.002
211,0.002
212,0.002
213,0.003
214,0.003
215,0.003
216,0.003
217,0.003
218,0.003
219,0.003
220,0.004
221,0.005
222,0.005
223,0.005
224,0.006
225,0.006
226,0.006
227,0.007
228,0.007
229,0.007
230,0.008
231,0.010
232,0.010
233,0.011
234,0.012
235,0.012
236,0.011
237,0.010
238,0.008
239,0.008
240,0.008
241,0.008
242,0.007
243,0.005
244,0.004
245,0.002
246,0.001
247,8.913E-4
248,7.660E-4
249,7.668E-4
250,0.001
251,-0.000
252,-0.000
253,-0.000
254,-0.000
