z,quality
386,52.231
387,51.885
388,52.938
389,52.019
390,51.231
391,51.174
392,50.680
393,50.661
394,51.079
395,50.924
396,51.459
397,52.896
398,51.610
399,51.602
400,51.264
401,49.911
402,50.155
403,52.585
404,54.758
405,54.807
406,53.807
407,51.964
408,51.310
409,52.194
410,54.461
411,54.176
412,53.209
413,52.243
414,52.626
415,51.413
416,50.953
417,49.692
418,49.084
419,50.474
420,49.329
421,50.325
422,50.005
423,50.377
424,48.656
425,47.092
426,45.559
427,47.309
428,46.434
429,44.596
430,44.300
431,41.034
432,40.787
433,39.735
434,38.774
435,36.962
436,34.812
437,36.125
438,35.674
439,34.487
440,32.288
441,31.816
442,31.065
443,29.541
444,30.820
445,30.025
446,28.076
447,27.947
448,28.586
449,29.467
450,28.588
451,25.948
452,28.401
453,27.949
454,27.241
455,28.295
456,27.556
457,28.192
458,28.394
459,28.983
460,27.897
461,27.303
462,27.054
463,27.837
464,27.239
465,28.048
466,28.093
467,26.961
468,26.144
469,26.658
470,27.183
471,27.638
472,27.446
473,27.818
474,26.812
475,25.776
476,26.639
477,26.667
478,25.929
479,25.960
480,24.842
481,25.431
482,25.476
483,25.388
484,25.519
485,26.606
486,26.606
487,26.606
488,26.606
489,26.606
490,26.606
491,26.606
492,26.606
493,26.606
494,26.606
495,26.606
