 ,Label,Mean,Min,Max
39,Control_orgconf2.tif:39,1490.552,888,3486
40,Control_orgconf2.tif:40,1468.523,877,3309
41,Control_orgconf2.tif:41,1455.377,887,3004
42,Control_orgconf2.tif:42,1448.506,885,3216
43,Control_orgconf2.tif:43,1429.425,892,3214
44,Control_orgconf2.tif:44,1419.787,872,3517
45,Control_orgconf2.tif:45,1415.405,884,2967
46,Control_orgconf2.tif:46,1399.861,862,2713
47,Control_orgconf2.tif:47,1376.070,868,2790
48,Control_orgconf2.tif:48,1365.751,874,3033
49,Control_orgconf2.tif:49,1354.295,879,2762
50,Control_orgconf2.tif:50,1335.640,881,2977
51,Control_orgconf2.tif:51,1326.645,893,2893
52,Control_orgconf2.tif:52,1315.558,890,2983
53,Control_orgconf2.tif:53,1305.277,878,2964
54,Control_orgconf2.tif:54,1297.006,871,2591
55,Control_orgconf2.tif:55,1289.742,875,2375
56,Control_orgconf2.tif:56,1276.491,853,2409
57,Control_orgconf2.tif:57,1273.512,853,2344
58,Control_orgconf2.tif:58,1268.849,875,2175
59,Control_orgconf2.tif:59,1261.072,873,2011
60,Control_orgconf2.tif:60,1258.805,868,2055
61,Control_orgconf2.tif:61,1244.441,868,2142
62,Control_orgconf2.tif:62,1242.397,839,2036
63,Control_orgconf2.tif:63,1236.604,865,2029
64,Control_orgconf2.tif:64,1233.471,858,2250
65,Control_orgconf2.tif:65,1230.902,862,2130
66,Control_orgconf2.tif:66,1220.680,864,2184
67,Control_orgconf2.tif:67,1210.927,859,1986
68,Control_orgconf2.tif:68,1205.330,861,1890
69,Control_orgconf2.tif:69,1194.154,846,1794
70,Control_orgconf2.tif:70,1192.985,853,1930
71,Control_orgconf2.tif:71,1187.912,846,1945
72,Control_orgconf2.tif:72,1184.423,853,1804
73,Control_orgconf2.tif:73,1186.735,854,1715
74,Control_orgconf2.tif:74,1181.320,861,1757
75,Control_orgconf2.tif:75,1166.737,852,1847
76,Control_orgconf2.tif:76,1161.873,827,1862
77,Control_orgconf2.tif:77,1157.683,839,1744
78,Control_orgconf2.tif:78,1161.945,844,1650
79,Control_orgconf2.tif:79,1156.245,833,1630
80,Control_orgconf2.tif:80,1146.748,844,1585
81,Control_orgconf2.tif:81,1150.010,840,1610
82,Control_orgconf2.tif:82,1140.189,831,1611
83,Control_orgconf2.tif:83,1135.679,831,1580
84,Control_orgconf2.tif:84,1133.969,836,1554
85,Control_orgconf2.tif:85,1132.913,849,1587
86,Control_orgconf2.tif:86,1136.929,820,1553
87,Control_orgconf2.tif:87,1125.017,818,1496
88,Control_orgconf2.tif:88,1122.101,827,1469
89,Control_orgconf2.tif:89,1128.820,844,1485
90,Control_orgconf2.tif:90,1117.944,829,1443
91,Control_orgconf2.tif:91,1114.429,839,1419
92,Control_orgconf2.tif:92,1113.232,839,1437
93,Control_orgconf2.tif:93,1111.598,829,1446
94,Control_orgconf2.tif:94,1111.422,833,1427
95,Control_orgconf2.tif:95,1108.714,838,1417
96,Control_orgconf2.tif:96,1106.398,819,1385
97,Control_orgconf2.tif:97,1103.125,832,1367
98,Control_orgconf2.tif:98,1101.621,831,1371
99,Control_orgconf2.tif:99,1112.262,851,1404
100,Control_orgconf2.tif:100,1101.277,831,1369
101,Control_orgconf2.tif:101,1110.398,825,1372
102,Control_orgconf2.tif:102,1109.655,843,1358
103,Control_orgconf2.tif:103,1108.628,851,1368
104,Control_orgconf2.tif:104,1109.502,832,1354
105,Control_orgconf2.tif:105,1108.116,842,1361
106,Control_orgconf2.tif:106,1105.290,849,1356
107,Control_orgconf2.tif:107,1090.824,837,1333
108,Control_orgconf2.tif:108,1101.695,827,1353
109,Control_orgconf2.tif:109,1095.299,828,1338
110,Control_orgconf2.tif:110,1102.546,849,1353
111,Control_orgconf2.tif:111,1104.566,858,1345
112,Control_orgconf2.tif:112,1104.372,852,1341
113,Control_orgconf2.tif:113,1093.025,849,1315
114,Control_orgconf2.tif:114,1102.794,854,1329
115,Control_orgconf2.tif:115,1093.076,839,1318
116,Control_orgconf2.tif:116,1093.127,851,1313
117,Control_orgconf2.tif:117,1098.059,844,1325
118,Control_orgconf2.tif:118,1092.868,845,1327
119,Control_orgconf2.tif:119,1093.920,835,1309
120,Control_orgconf2.tif:120,1092.808,833,1320
121,Control_orgconf2.tif:121,1092.479,847,1329
122,Control_orgconf2.tif:122,1085.569,839,1297
123,Control_orgconf2.tif:123,1093.770,831,1312
124,Control_orgconf2.tif:124,1090.078,822,1308
125,Control_orgconf2.tif:125,1089.363,829,1304
126,Control_orgconf2.tif:126,1084.339,845,1290
127,Control_orgconf2.tif:127,1091.853,850,1302
128,Control_orgconf2.tif:128,1086.621,840,1305
129,Control_orgconf2.tif:129,1092.770,836,1320
130,Control_orgconf2.tif:130,1089.091,838,1297
131,Control_orgconf2.tif:131,1086.698,832,1295
132,Control_orgconf2.tif:132,1086.186,849,1306
133,Control_orgconf2.tif:133,1096.186,843,1311
134,Control_orgconf2.tif:134,1090.933,852,1309
135,Control_orgconf2.tif:135,1090.119,834,1303
136,Control_orgconf2.tif:136,1098.822,843,1298
137,Control_orgconf2.tif:137,1096.335,856,1300
138,Control_orgconf2.tif:138,1097.129,848,1300
139,Control_orgconf2.tif:139,1096.981,849,1304
140,Control_orgconf2.tif:140,0.000,0,0
141,Control_orgconf2.tif:141,0.000,0,0
