 ,Label,Mean,Min,Max
1,Fructose_org5_angle1.tif:1,0.000,0,0
2,Fructose_org5_angle1.tif:2,0.000,0,0
3,Fructose_org5_angle1.tif:3,0.000,0,0
4,Fructose_org5_angle1.tif:4,0.000,0,0
5,Fructose_org5_angle1.tif:5,0.000,0,0
6,Fructose_org5_angle1.tif:6,0.000,0,0
7,Fructose_org5_angle1.tif:7,0.000,0,0
8,Fructose_org5_angle1.tif:8,0.000,0,0
9,Fructose_org5_angle1.tif:9,0.000,0,0
10,Fructose_org5_angle1.tif:10,0.000,0,0
11,Fructose_org5_angle1.tif:11,0.000,0,0
12,Fructose_org5_angle1.tif:12,0.000,0,0
13,Fructose_org5_angle1.tif:13,0.000,0,0
14,Fructose_org5_angle1.tif:14,0.000,0,0
15,Fructose_org5_angle1.tif:15,0.000,0,0
16,Fructose_org5_angle1.tif:16,0.000,0,0
17,Fructose_org5_angle1.tif:17,0.000,0,0
18,Fructose_org5_angle1.tif:18,0.000,0,0
19,Fructose_org5_angle1.tif:19,0.000,0,0
20,Fructose_org5_angle1.tif:20,0.000,0,0
21,Fructose_org5_angle1.tif:21,0.000,0,0
22,Fructose_org5_angle1.tif:22,616.230,0,875
23,Fructose_org5_angle1.tif:23,648.852,380,876
24,Fructose_org5_angle1.tif:24,670.876,383,907
25,Fructose_org5_angle1.tif:25,694.144,401,954
26,Fructose_org5_angle1.tif:26,721.061,406,998
27,Fructose_org5_angle1.tif:27,754.211,408,1218
28,Fructose_org5_angle1.tif:28,797.363,424,1531
29,Fructose_org5_angle1.tif:29,856.401,425,2133
30,Fructose_org5_angle1.tif:30,936.341,424,3111
31,Fructose_org5_angle1.tif:31,1047.147,444,4996
32,Fructose_org5_angle1.tif:32,1200.687,458,7863
33,Fructose_org5_angle1.tif:33,1410.313,468,11453
34,Fructose_org5_angle1.tif:34,1695.445,478,15237
35,Fructose_org5_angle1.tif:35,2080.940,482,18646
36,Fructose_org5_angle1.tif:36,2589.832,505,21075
37,Fructose_org5_angle1.tif:37,3263.759,517,22763
38,Fructose_org5_angle1.tif:38,4124.941,535,25346
39,Fructose_org5_angle1.tif:39,5165.414,546,32274
40,Fructose_org5_angle1.tif:40,6336.802,561,46788
41,Fructose_org5_angle1.tif:41,7603.688,615,56392
42,Fructose_org5_angle1.tif:42,8912.987,649,60696
43,Fructose_org5_angle1.tif:43,10229.432,687,63364
44,Fructose_org5_angle1.tif:44,11501.080,700,64803
45,Fructose_org5_angle1.tif:45,12690.699,748,65535
46,Fructose_org5_angle1.tif:46,13772.471,791,65535
47,Fructose_org5_angle1.tif:47,14715.384,835,65535
48,Fructose_org5_angle1.tif:48,15507.822,931,65535
49,Fructose_org5_angle1.tif:49,16126.343,984,65535
50,Fructose_org5_angle1.tif:50,16581.368,1104,65535
51,Fructose_org5_angle1.tif:51,16898.031,1295,65535
52,Fructose_org5_angle1.tif:52,17085.848,1497,65535
53,Fructose_org5_angle1.tif:53,17198.147,1838,65535
54,Fructose_org5_angle1.tif:54,17279.609,2220,65535
55,Fructose_org5_angle1.tif:55,17343.847,2695,65501
56,Fructose_org5_angle1.tif:56,17394.911,3093,64345
57,Fructose_org5_angle1.tif:57,17407.287,3570,53903
58,Fructose_org5_angle1.tif:58,17405.934,3833,49549
59,Fructose_org5_angle1.tif:59,17370.104,4487,46008
60,Fructose_org5_angle1.tif:60,17283.840,4919,44838
61,Fructose_org5_angle1.tif:61,17182.318,5345,40722
62,Fructose_org5_angle1.tif:62,17051.612,5844,38539
63,Fructose_org5_angle1.tif:63,16878.155,6146,39988
64,Fructose_org5_angle1.tif:64,16657.786,6754,36949
65,Fructose_org5_angle1.tif:65,16400.071,7370,31701
66,Fructose_org5_angle1.tif:66,16114.056,8023,26869
67,Fructose_org5_angle1.tif:67,15801.409,8460,25650
68,Fructose_org5_angle1.tif:68,15474.041,8512,25258
69,Fructose_org5_angle1.tif:69,15148.139,7843,25172
70,Fructose_org5_angle1.tif:70,14836.875,7356,25153
71,Fructose_org5_angle1.tif:71,14550.818,7035,25804
72,Fructose_org5_angle1.tif:72,14306.151,6795,28561
73,Fructose_org5_angle1.tif:73,14099.123,6511,33159
74,Fructose_org5_angle1.tif:74,13935.263,6238,38444
75,Fructose_org5_angle1.tif:75,13824.538,5954,42328
76,Fructose_org5_angle1.tif:76,13757.402,5678,43162
77,Fructose_org5_angle1.tif:77,13714.149,5414,40295
78,Fructose_org5_angle1.tif:78,13697.738,5306,35411
79,Fructose_org5_angle1.tif:79,13711.263,5223,30071
80,Fructose_org5_angle1.tif:80,13744.592,5195,25693
81,Fructose_org5_angle1.tif:81,13795.875,4737,25465
82,Fructose_org5_angle1.tif:82,13849.157,4299,25380
83,Fructose_org5_angle1.tif:83,13895.215,3919,25683
84,Fructose_org5_angle1.tif:84,13926.455,3636,24546
85,Fructose_org5_angle1.tif:85,13926.761,3411,23830
86,Fructose_org5_angle1.tif:86,13911.656,3215,28935
87,Fructose_org5_angle1.tif:87,13877.651,3096,40567
88,Fructose_org5_angle1.tif:88,13820.694,3001,51097
89,Fructose_org5_angle1.tif:89,13752.969,2942,58980
90,Fructose_org5_angle1.tif:90,13675.545,2893,63662
91,Fructose_org5_angle1.tif:91,13590.930,2834,64089
92,Fructose_org5_angle1.tif:92,13508.706,2875,60227
93,Fructose_org5_angle1.tif:93,13434.582,2829,53023
94,Fructose_org5_angle1.tif:94,13367.620,2930,44616
95,Fructose_org5_angle1.tif:95,13310.342,2968,36826
96,Fructose_org5_angle1.tif:96,13268.055,3076,29725
97,Fructose_org5_angle1.tif:97,13235.951,3164,31376
98,Fructose_org5_angle1.tif:98,13221.511,3292,38207
99,Fructose_org5_angle1.tif:99,13228.329,3490,44804
100,Fructose_org5_angle1.tif:100,13250.461,3674,48824
101,Fructose_org5_angle1.tif:101,13299.587,3955,49084
102,Fructose_org5_angle1.tif:102,13347.378,3970,45926
103,Fructose_org5_angle1.tif:103,13412.865,3958,40160
104,Fructose_org5_angle1.tif:104,13483.337,3895,33536
105,Fructose_org5_angle1.tif:105,13550.160,3939,28238
106,Fructose_org5_angle1.tif:106,13631.179,4003,24989
107,Fructose_org5_angle1.tif:107,13716.099,4113,25518
108,Fructose_org5_angle1.tif:108,13791.440,4275,26328
109,Fructose_org5_angle1.tif:109,13866.715,4539,25711
110,Fructose_org5_angle1.tif:110,13953.082,4855,24940
111,Fructose_org5_angle1.tif:111,14050.556,5022,23724
112,Fructose_org5_angle1.tif:112,14146.103,5236,23601
113,Fructose_org5_angle1.tif:113,14243.133,5571,23379
114,Fructose_org5_angle1.tif:114,14322.604,5926,22877
115,Fructose_org5_angle1.tif:115,14392.641,6027,22560
116,Fructose_org5_angle1.tif:116,14453.518,6088,22532
117,Fructose_org5_angle1.tif:117,14506.791,6260,22277
118,Fructose_org5_angle1.tif:118,14544.325,6273,22099
119,Fructose_org5_angle1.tif:119,14568.733,6270,22141
120,Fructose_org5_angle1.tif:120,14584.015,6223,22007
121,Fructose_org5_angle1.tif:121,14594.609,6257,22035
122,Fructose_org5_angle1.tif:122,14590.743,6352,22066
123,Fructose_org5_angle1.tif:123,14590.845,6354,21725
124,Fructose_org5_angle1.tif:124,14591.238,6341,21218
125,Fructose_org5_angle1.tif:125,14594.494,6440,21195
126,Fructose_org5_angle1.tif:126,14608.084,6479,21252
127,Fructose_org5_angle1.tif:127,14627.756,6429,21619
128,Fructose_org5_angle1.tif:128,14655.565,6509,22398
129,Fructose_org5_angle1.tif:129,14696.582,6568,22414
130,Fructose_org5_angle1.tif:130,14731.426,6577,22425
131,Fructose_org5_angle1.tif:131,14752.409,6695,21921
132,Fructose_org5_angle1.tif:132,14766.169,6839,21821
133,Fructose_org5_angle1.tif:133,14763.316,6927,21797
134,Fructose_org5_angle1.tif:134,14740.627,7149,21401
135,Fructose_org5_angle1.tif:135,14704.496,7283,21158
136,Fructose_org5_angle1.tif:136,14651.493,7348,21358
137,Fructose_org5_angle1.tif:137,14593.573,7429,21735
138,Fructose_org5_angle1.tif:138,14531.595,7359,21773
139,Fructose_org5_angle1.tif:139,14456.625,7184,21518
140,Fructose_org5_angle1.tif:140,14377.162,7155,21111
141,Fructose_org5_angle1.tif:141,14293.771,7068,20677
142,Fructose_org5_angle1.tif:142,14199.992,6967,20908
143,Fructose_org5_angle1.tif:143,14095.594,6934,21829
144,Fructose_org5_angle1.tif:144,13982.787,6981,22526
145,Fructose_org5_angle1.tif:145,13867.949,6844,22384
146,Fructose_org5_angle1.tif:146,13754.127,6928,21994
147,Fructose_org5_angle1.tif:147,13648.124,6965,21442
148,Fructose_org5_angle1.tif:148,13556.882,6897,22473
149,Fructose_org5_angle1.tif:149,13481.255,6935,23576
150,Fructose_org5_angle1.tif:150,13421.688,6935,24113
151,Fructose_org5_angle1.tif:151,13394.570,6914,24060
152,Fructose_org5_angle1.tif:152,13412.349,6862,23623
153,Fructose_org5_angle1.tif:153,13464.518,6927,22355
154,Fructose_org5_angle1.tif:154,13541.837,6846,22018
155,Fructose_org5_angle1.tif:155,13649.196,7040,21866
156,Fructose_org5_angle1.tif:156,13796.654,7113,22088
157,Fructose_org5_angle1.tif:157,13953.232,7303,22249
158,Fructose_org5_angle1.tif:158,14106.517,7517,22210
159,Fructose_org5_angle1.tif:159,14257.315,7773,22815
160,Fructose_org5_angle1.tif:160,14404.767,8085,22867
161,Fructose_org5_angle1.tif:161,14541.958,8438,22320
162,Fructose_org5_angle1.tif:162,14662.063,8513,21431
163,Fructose_org5_angle1.tif:163,14764.174,8405,20952
164,Fructose_org5_angle1.tif:164,14840.851,8061,20788
165,Fructose_org5_angle1.tif:165,14892.022,7761,21153
166,Fructose_org5_angle1.tif:166,14916.087,7491,21253
167,Fructose_org5_angle1.tif:167,14916.763,7342,21352
168,Fructose_org5_angle1.tif:168,14895.684,7234,21550
169,Fructose_org5_angle1.tif:169,14863.727,7022,22490
170,Fructose_org5_angle1.tif:170,14823.086,6977,23718
171,Fructose_org5_angle1.tif:171,14775.802,7001,23953
172,Fructose_org5_angle1.tif:172,14734.931,6981,23322
173,Fructose_org5_angle1.tif:173,14700.576,7169,22252
174,Fructose_org5_angle1.tif:174,14681.052,7240,21399
175,Fructose_org5_angle1.tif:175,14676.333,7290,22099
176,Fructose_org5_angle1.tif:176,14689.352,7291,23603
177,Fructose_org5_angle1.tif:177,14720.408,7396,24876
178,Fructose_org5_angle1.tif:178,14766.010,7513,27403
179,Fructose_org5_angle1.tif:179,14806.189,7555,28506
180,Fructose_org5_angle1.tif:180,14824.991,7364,28066
181,Fructose_org5_angle1.tif:181,14825.561,7274,26521
182,Fructose_org5_angle1.tif:182,14792.877,7143,24967
183,Fructose_org5_angle1.tif:183,14745.135,7096,23203
