z,quality
0,23.735
1,23.735
2,23.735
3,23.735
4,23.735
5,23.735
6,23.735
7,23.735
8,23.735
9,23.735
10,23.735
11,26.348
12,26.577
13,25.861
14,25.963
15,25.840
16,27.205
17,27.745
18,27.918
19,28.911
20,25.037
21,24.288
22,25.761
23,27.620
24,28.726
25,29.459
26,26.466
27,27.406
28,29.347
29,30.386
30,32.651
31,33.939
32,33.773
33,36.337
34,37.481
35,40.478
36,46.424
37,49.586
38,51.405
39,50.472
40,53.449
41,54.290
42,54.639
43,54.576
44,52.119
45,51.530
46,52.259
47,53.870
48,53.032
49,51.208
50,50.187
51,50.572
52,48.875
53,48.420
54,49.362
55,49.952
56,48.415
57,46.337
58,45.722
59,45.650
60,46.736
61,45.402
62,44.086
63,43.592
64,44.250
65,44.344
66,44.410
67,44.189
68,42.323
69,43.483
70,43.754
71,43.391
72,42.491
73,42.248
74,40.814
75,39.352
76,41.765
77,42.046
78,41.312
79,41.865
80,42.325
81,42.971
82,43.089
83,41.754
84,42.153
85,42.895
86,43.142
87,42.376
88,43.081
89,42.352
90,42.108
91,41.705
92,40.632
93,41.094
94,40.785
95,39.759
96,41.264
97,40.632
98,42.568
99,41.745
100,42.777
101,41.064
102,40.801
103,40.981
104,40.639
105,40.035
106,40.666
107,41.302
108,41.229
109,39.683
110,40.732
111,39.739
112,39.781
113,39.246
114,38.826
115,38.457
116,38.922
117,37.864
118,39.394
119,39.863
120,40.274
121,38.943
122,38.789
123,38.494
124,39.014
125,38.402
126,38.541
127,39.764
128,40.874
129,40.374
130,40.160
131,40.348
132,40.900
133,40.903
134,40.137
135,40.634
136,40.526
137,41.145
138,41.353
139,40.391
140,41.119
141,39.913
142,40.451
143,40.547
144,39.797
145,39.342
146,39.737
147,40.670
148,40.252
149,41.200
150,39.923
151,39.684
152,41.168
153,41.828
154,38.670
155,38.708
156,40.285
157,41.562
158,41.978
159,42.111
160,42.520
161,42.513
162,43.282
163,42.987
164,42.215
165,42.273
166,42.429
167,42.847
168,42.805
169,43.388
170,41.318
171,41.692
172,42.328
173,42.763
174,42.290
175,41.827
176,42.003
177,42.904
178,43.201
179,42.895
180,42.580
181,41.981
182,42.954
183,41.746
184,41.555
185,40.748
186,41.917
187,43.032
188,43.007
189,43.065
190,41.842
191,41.042
192,40.668
193,40.881
194,41.214
195,42.715
196,41.866
197,41.652
198,41.719
199,42.188
200,43.148
201,42.164
202,42.108
203,42.849
204,42.887
205,42.703
206,43.229
207,43.580
208,44.425
209,45.173
210,44.751
211,44.618
212,42.887
213,42.752
214,43.686
215,43.301
216,43.767
217,43.767
218,45.248
219,45.723
220,45.636
221,45.977
222,46.520
223,46.581
224,45.238
225,44.617
226,46.135
227,45.425
228,45.996
229,46.646
230,44.864
231,46.171
232,45.693
233,45.737
234,45.367
235,45.393
236,45.081
237,44.216
238,44.042
239,44.343
240,46.084
241,46.129
242,46.009
243,46.632
244,46.214
245,46.274
246,45.860
247,45.253
248,44.081
249,45.872
250,44.993
251,44.044
252,42.675
253,43.806
254,43.649
255,43.540
256,43.359
257,42.040
258,41.817
259,41.088
260,43.416
261,43.142
262,43.500
263,42.662
264,43.986
265,43.128
266,41.160
267,40.665
268,43.526
269,44.808
270,43.345
271,43.937
272,44.370
273,44.221
274,44.768
275,45.454
276,44.697
277,45.171
278,43.698
279,43.432
280,45.862
281,45.577
282,46.477
283,46.064
284,47.928
285,49.134
286,49.838
287,48.789
288,49.328
289,48.700
290,48.427
291,49.373
292,51.572
293,53.428
294,56.382
295,56.027
296,54.393
297,53.694
298,55.004
299,55.502
300,55.707
301,56.902
302,57.682
303,57.462
304,54.945
305,54.229
306,52.765
307,48.703
308,46.241
309,48.078
310,50.730
311,46.029
312,45.684
313,41.840
314,41.335
315,41.400
316,40.973
317,37.787
318,37.117
319,36.402
320,33.920
321,32.833
322,31.348
323,29.393
324,28.645
325,25.640
326,24.530
327,23.270
328,23.167
329,21.571
330,21.135
331,20.836
332,20.647
333,20.846
334,20.676
335,18.362
336,19.659
337,19.607
338,16.721
339,16.301
340,17.015
341,18.505
342,18.084
343,16.900
344,16.200
345,15.989
346,24.284
347,24.284
348,24.284
349,24.284
350,24.284
351,24.284
352,24.284
353,24.284
354,24.284
355,24.284
356,24.284
