 ,Label,Mean,Min,Max
118,ScaleA2_org3.tif:118,4491.319,3008,5635
119,ScaleA2_org3.tif:119,4466.092,3096,5593
120,ScaleA2_org3.tif:120,4442.991,3167,5530
121,ScaleA2_org3.tif:121,4423.420,3274,5493
122,ScaleA2_org3.tif:122,4406.665,3241,5473
123,ScaleA2_org3.tif:123,4392.489,3148,5454
124,ScaleA2_org3.tif:124,4383.083,3043,5462
125,ScaleA2_org3.tif:125,4379.673,3034,5487
126,ScaleA2_org3.tif:126,4383.515,3031,5410
127,ScaleA2_org3.tif:127,4393.266,3022,5436
128,ScaleA2_org3.tif:128,4407.443,3031,5453
129,ScaleA2_org3.tif:129,4423.073,2986,5434
130,ScaleA2_org3.tif:130,4437.265,3062,5456
131,ScaleA2_org3.tif:131,4446.368,3132,5421
132,ScaleA2_org3.tif:132,4448.365,3141,5456
133,ScaleA2_org3.tif:133,4443.022,3185,5454
134,ScaleA2_org3.tif:134,4431.342,3213,5555
135,ScaleA2_org3.tif:135,4414.437,3249,5561
136,ScaleA2_org3.tif:136,4393.234,3286,5506
137,ScaleA2_org3.tif:137,4369.558,3359,5419
138,ScaleA2_org3.tif:138,4343.592,3377,5423
139,ScaleA2_org3.tif:139,4315.660,3379,5472
140,ScaleA2_org3.tif:140,4287.256,3375,5438
141,ScaleA2_org3.tif:141,4260.134,3413,5384
142,ScaleA2_org3.tif:142,4235.571,3341,5283
143,ScaleA2_org3.tif:143,4215.949,3324,5223
144,ScaleA2_org3.tif:144,4202.296,3280,5175
145,ScaleA2_org3.tif:145,4196.223,3218,5276
146,ScaleA2_org3.tif:146,4198.017,3269,5367
147,ScaleA2_org3.tif:147,4208.300,3326,5449
148,ScaleA2_org3.tif:148,4228.192,3236,5556
149,ScaleA2_org3.tif:149,4256.187,3147,5542
150,ScaleA2_org3.tif:150,4289.426,3131,5472
151,ScaleA2_org3.tif:151,4325.369,3104,5475
152,ScaleA2_org3.tif:152,4362.232,3160,5621
153,ScaleA2_org3.tif:153,4398.839,3115,5752
154,ScaleA2_org3.tif:154,4435.859,3010,5871
155,ScaleA2_org3.tif:155,4474.307,2976,6047
156,ScaleA2_org3.tif:156,4516.107,2979,6135
157,ScaleA2_org3.tif:157,4559.166,2984,6210
158,ScaleA2_org3.tif:158,4599.318,3004,6396
159,ScaleA2_org3.tif:159,4632.210,2961,6854
160,ScaleA2_org3.tif:160,4655.690,2895,7097
161,ScaleA2_org3.tif:161,4672.492,2844,7330
162,ScaleA2_org3.tif:162,4685.728,2780,7325
