z,quality
0,26.131
1,26.131
2,26.131
3,26.131
4,26.131
5,26.131
6,26.131
7,26.131
8,26.131
9,26.131
10,26.131
11,26.546
12,26.200
13,27.289
14,28.807
15,27.854
16,27.171
17,28.784
18,30.555
19,30.546
20,32.281
21,32.437
22,33.841
23,34.250
24,34.311
25,38.308
26,38.142
27,39.448
28,41.227
29,41.919
30,39.634
31,41.249
32,42.581
33,43.832
34,42.630
35,44.042
36,44.993
37,44.780
38,45.337
39,46.496
40,47.462
41,47.455
42,45.918
43,45.481
44,47.504
45,47.051
46,48.371
47,49.503
48,49.213
49,49.090
50,48.007
51,48.362
52,49.015
53,46.485
54,45.038
55,44.543
56,43.287
57,43.889
58,43.332
59,42.983
60,40.519
61,41.831
62,42.087
63,41.627
64,41.599
65,40.734
66,40.039
67,39.977
68,39.210
69,39.637
70,38.846
71,37.732
72,38.809
73,38.967
74,38.851
75,38.595
76,39.920
77,38.515
78,37.323
79,37.245
80,37.967
81,37.887
82,36.987
83,36.545
84,36.709
85,37.702
86,37.900
87,37.946
88,37.166
89,36.839
90,36.357
91,36.492
92,37.022
93,36.926
94,36.672
95,36.405
96,36.405
97,36.178
98,36.388
99,35.930
100,35.901
101,36.025
102,36.439
103,37.047
104,37.977
105,37.425
106,36.071
107,36.319
108,35.846
109,36.227
110,36.459
111,36.382
112,36.923
113,37.329
114,36.802
115,37.353
116,36.935
117,36.949
118,37.157
119,35.990
120,35.634
121,35.724
122,35.787
123,36.332
124,36.696
125,35.847
126,36.552
127,36.376
128,36.159
129,36.653
130,37.193
131,36.699
132,35.377
133,35.957
134,35.639
135,36.126
136,36.853
137,36.402
138,37.063
139,36.832
140,38.273
141,37.064
142,36.502
143,36.915
144,36.964
145,37.268
146,37.519
147,36.631
148,36.954
149,36.901
150,38.011
151,37.229
152,36.235
153,35.865
154,35.568
155,35.155
156,34.732
157,35.165
158,35.929
159,36.369
160,36.636
161,36.410
162,36.813
163,36.810
164,35.862
165,35.630
166,35.376
167,36.908
168,37.050
169,37.173
170,37.051
171,37.230
172,37.973
173,36.338
174,35.743
175,35.566
176,35.752
177,35.911
178,35.173
179,35.657
180,37.427
181,36.979
182,37.395
183,37.508
184,37.591
185,37.424
186,38.844
187,38.687
188,36.978
189,37.279
190,38.094
191,38.793
192,38.676
193,37.822
194,38.855
195,39.487
196,39.306
197,40.765
198,40.591
199,39.640
200,40.864
201,41.668
202,41.807
203,41.420
204,41.148
205,40.878
206,41.973
207,43.325
208,42.646
209,43.109
210,44.284
211,45.371
212,43.255
213,43.613
214,42.883
215,43.772
216,44.692
217,44.199
218,45.730
219,44.594
220,45.407
221,46.656
222,45.559
223,45.835
224,45.528
225,46.074
226,49.124
227,48.965
228,48.770
229,48.037
230,47.061
231,48.864
232,48.629
233,48.636
234,48.382
235,47.693
236,48.551
237,49.215
238,49.278
239,49.389
240,50.711
241,51.304
242,51.591
243,53.225
244,52.251
245,55.050
246,55.485
247,55.431
248,58.093
249,56.587
250,54.851
251,55.628
252,55.557
253,56.027
254,54.318
255,50.937
256,49.232
257,49.360
258,49.059
259,48.936
260,47.275
261,44.365
262,41.187
263,39.859
264,37.821
265,36.349
266,34.305
267,32.599
268,33.986
269,29.797
270,32.187
271,30.354
272,27.897
273,29.354
274,29.549
275,28.459
276,28.286
277,25.552
278,26.470
279,25.644
280,26.973
281,28.784
282,30.030
283,34.998
284,22.134
285,0.000
286,0.000
287,0.000
288,0.000
289,0.000
290,0.000
291,0.000
292,0.000
293,0.000
294,0.000
295,0.000
