 ,Label,Mean,Min,Max
93,ClearT2_org3.tif:93,4115.457,2371,5175
94,ClearT2_org3.tif:94,4123.580,2370,5168
95,ClearT2_org3.tif:95,4137.147,2388,5202
96,ClearT2_org3.tif:96,4152.613,2382,5233
97,ClearT2_org3.tif:97,4171.117,2432,5268
98,ClearT2_org3.tif:98,4190.075,2492,5342
99,ClearT2_org3.tif:99,4205.623,2581,5363
100,ClearT2_org3.tif:100,4218.864,2649,5345
101,ClearT2_org3.tif:101,4228.538,2772,5313
102,ClearT2_org3.tif:102,4234.122,2776,5311
103,ClearT2_org3.tif:103,4240.405,2879,5312
104,ClearT2_org3.tif:104,4247.888,2846,5306
105,ClearT2_org3.tif:105,4257.102,2801,5318
106,ClearT2_org3.tif:106,4267.561,2779,5303
107,ClearT2_org3.tif:107,4279.840,2747,5294
108,ClearT2_org3.tif:108,4291.352,2713,5284
109,ClearT2_org3.tif:109,4304.164,2703,5260
110,ClearT2_org3.tif:110,4316.477,2706,5311
111,ClearT2_org3.tif:111,4328.716,2702,5303
112,ClearT2_org3.tif:112,4341.071,2726,5379
113,ClearT2_org3.tif:113,4351.109,2720,5449
114,ClearT2_org3.tif:114,4356.965,2787,5415
115,ClearT2_org3.tif:115,4361.191,2857,5383
116,ClearT2_org3.tif:116,4359.720,2900,5341
117,ClearT2_org3.tif:117,4356.475,2996,5331
118,ClearT2_org3.tif:118,4351.003,3022,5296
119,ClearT2_org3.tif:119,4347.645,2926,5307
120,ClearT2_org3.tif:120,4344.911,2876,5221
121,ClearT2_org3.tif:121,4346.804,2809,5183
122,ClearT2_org3.tif:122,4352.470,2800,5226
123,ClearT2_org3.tif:123,4362.740,2803,5218
124,ClearT2_org3.tif:124,4376.124,2806,5230
125,ClearT2_org3.tif:125,4388.090,2793,5249
126,ClearT2_org3.tif:126,4398.242,2802,5256
127,ClearT2_org3.tif:127,4407.712,2824,5284
128,ClearT2_org3.tif:128,4415.431,2897,5272
129,ClearT2_org3.tif:129,4425.503,2964,5268
130,ClearT2_org3.tif:130,4438.544,2866,5308
131,ClearT2_org3.tif:131,4456.647,2813,5289
132,ClearT2_org3.tif:132,4480.816,2697,5314
133,ClearT2_org3.tif:133,4504.678,2675,5283
134,ClearT2_org3.tif:134,4527.051,2620,5311
135,ClearT2_org3.tif:135,4545.261,2607,5324
136,ClearT2_org3.tif:136,4561.719,2610,5362
137,ClearT2_org3.tif:137,4568.853,2600,5435
138,ClearT2_org3.tif:138,4571.492,2572,5487
139,ClearT2_org3.tif:139,4564.509,2590,5423
140,ClearT2_org3.tif:140,4550.507,2591,5437
141,ClearT2_org3.tif:141,4531.206,2536,5404
142,ClearT2_org3.tif:142,4504.599,2580,5420
143,ClearT2_org3.tif:143,4473.693,2561,5447
144,ClearT2_org3.tif:144,4441.989,2548,5394
145,ClearT2_org3.tif:145,4410.289,2576,5295
146,ClearT2_org3.tif:146,4382.046,2585,5326
147,ClearT2_org3.tif:147,4358.474,2587,5268
148,ClearT2_org3.tif:148,4339.316,2560,5277
149,ClearT2_org3.tif:149,4324.721,2583,5180
150,ClearT2_org3.tif:150,4314.773,2595,5193
151,ClearT2_org3.tif:151,4309.025,2600,5176
152,ClearT2_org3.tif:152,4310.179,2630,5223
153,ClearT2_org3.tif:153,4319.187,2652,5309
154,ClearT2_org3.tif:154,4332.449,2742,5286
155,ClearT2_org3.tif:155,4349.941,2825,5322
156,ClearT2_org3.tif:156,4368.494,2887,5318
157,ClearT2_org3.tif:157,4385.140,3013,5305
158,ClearT2_org3.tif:158,4400.047,3101,5269
159,ClearT2_org3.tif:159,4410.614,3229,5293
160,ClearT2_org3.tif:160,4414.269,3321,5287
161,ClearT2_org3.tif:161,4410.880,3292,5295
162,ClearT2_org3.tif:162,4398.149,3213,5377
163,ClearT2_org3.tif:163,4378.789,3180,5330
164,ClearT2_org3.tif:164,4356.616,3156,5291
165,ClearT2_org3.tif:165,4332.358,3138,5278
166,ClearT2_org3.tif:166,4305.900,3075,5225
167,ClearT2_org3.tif:167,4278.862,3059,5148
168,ClearT2_org3.tif:168,4249.152,3037,5087
169,ClearT2_org3.tif:169,4217.948,3019,5085
170,ClearT2_org3.tif:170,4186.535,2982,5027
171,ClearT2_org3.tif:171,4156.720,2962,5054
172,ClearT2_org3.tif:172,4127.450,2945,5073
173,ClearT2_org3.tif:173,4102.437,2921,5075
174,ClearT2_org3.tif:174,4076.720,2924,5173
175,ClearT2_org3.tif:175,4052.811,2951,5210
176,ClearT2_org3.tif:176,4032.069,2899,5121
177,ClearT2_org3.tif:177,4009.973,2820,5123
178,ClearT2_org3.tif:178,3988.855,2808,4976
179,ClearT2_org3.tif:179,3967.039,2744,4903
180,ClearT2_org3.tif:180,3946.054,2735,4877
181,ClearT2_org3.tif:181,3925.103,2687,4918
182,ClearT2_org3.tif:182,3908.047,2694,4966
183,ClearT2_org3.tif:183,3891.919,2691,5055
184,ClearT2_org3.tif:184,3877.529,2652,5072
185,ClearT2_org3.tif:185,3860.752,2638,5012
186,ClearT2_org3.tif:186,3839.490,2631,4919
187,ClearT2_org3.tif:187,3814.764,2586,4814
188,ClearT2_org3.tif:188,3785.686,2584,4728
189,ClearT2_org3.tif:189,3751.398,2553,4719
190,ClearT2_org3.tif:190,3716.241,2511,4694
191,ClearT2_org3.tif:191,3681.964,2437,4676
192,ClearT2_org3.tif:192,3648.604,2403,4666
193,ClearT2_org3.tif:193,3617.097,2369,4715
194,ClearT2_org3.tif:194,3583.634,2352,4799
195,ClearT2_org3.tif:195,3548.186,2231,4765
196,ClearT2_org3.tif:196,3513.647,2247,4686
197,ClearT2_org3.tif:197,3478.592,2210,4557
198,ClearT2_org3.tif:198,3446.304,2153,4513
199,ClearT2_org3.tif:199,3415.959,2108,4684
200,ClearT2_org3.tif:200,3388.918,2062,4742
201,ClearT2_org3.tif:201,3363.418,2028,4836
202,ClearT2_org3.tif:202,3340.696,2032,4852
203,ClearT2_org3.tif:203,3316.717,2001,4691
204,ClearT2_org3.tif:204,3292.263,1927,4801
205,ClearT2_org3.tif:205,3268.006,1924,4733
206,ClearT2_org3.tif:206,3244.744,1841,4892
207,ClearT2_org3.tif:207,3224.053,1779,5318
208,ClearT2_org3.tif:208,3206.958,1740,5748
209,ClearT2_org3.tif:209,3195.384,1667,6017
210,ClearT2_org3.tif:210,3192.490,1626,6099
211,ClearT2_org3.tif:211,3194.490,1608,6308
212,ClearT2_org3.tif:212,3200.700,1552,6402
213,ClearT2_org3.tif:213,3207.521,1549,6209
214,ClearT2_org3.tif:214,3215.168,1516,6047
215,ClearT2_org3.tif:215,3222.628,1507,7085
216,ClearT2_org3.tif:216,3233.251,1463,7941
217,ClearT2_org3.tif:217,3245.938,1423,10028
218,ClearT2_org3.tif:218,3260.892,1331,11894
219,ClearT2_org3.tif:219,3280.078,1341,12351
220,ClearT2_org3.tif:220,3300.501,1287,12676
221,ClearT2_org3.tif:221,3325.222,1230,17765
222,ClearT2_org3.tif:222,3354.328,1136,24297
223,ClearT2_org3.tif:223,3377.467,1108,28429
224,ClearT2_org3.tif:224,3392.381,1015,36088
225,ClearT2_org3.tif:225,3394.035,947,41345
226,ClearT2_org3.tif:226,3378.573,917,37085
227,ClearT2_org3.tif:227,3349.601,861,40202
228,ClearT2_org3.tif:228,3305.721,793,41909
229,ClearT2_org3.tif:229,3240.228,770,38953
230,ClearT2_org3.tif:230,3154.105,705,32181
231,ClearT2_org3.tif:231,3051.742,634,42559
232,ClearT2_org3.tif:232,2923.932,588,50709
233,ClearT2_org3.tif:233,2771.976,552,56717
234,ClearT2_org3.tif:234,2585.266,499,51798
235,ClearT2_org3.tif:235,2363.730,444,58058
236,ClearT2_org3.tif:236,2109.310,401,56349
237,ClearT2_org3.tif:237,1839.250,374,41953
238,ClearT2_org3.tif:238,1564.135,356,28243
239,ClearT2_org3.tif:239,1294.926,331,20127
240,ClearT2_org3.tif:240,1047.638,310,10146
241,ClearT2_org3.tif:241,846.380,299,8153
242,ClearT2_org3.tif:242,695.626,292,7594
243,ClearT2_org3.tif:243,588.253,283,7397
244,ClearT2_org3.tif:244,513.304,281,6251
245,ClearT2_org3.tif:245,466.209,282,4700
246,ClearT2_org3.tif:246,438.861,282,3020
247,ClearT2_org3.tif:247,424.851,269,1583
248,ClearT2_org3.tif:248,418.831,266,844
249,ClearT2_org3.tif:249,420.236,276,637
250,ClearT2_org3.tif:250,426.446,276,599
251,ClearT2_org3.tif:251,409.303,0,572
252,ClearT2_org3.tif:252,0.000,0,0
253,ClearT2_org3.tif:253,0.000,0,0
254,ClearT2_org3.tif:254,0.000,0,0
255,ClearT2_org3.tif:255,0.000,0,0
