z,quality
0,12.494
1,12.494
2,12.494
3,12.494
4,12.494
5,12.494
6,12.494
7,12.494
8,12.494
9,12.494
10,12.494
11,10.916
12,9.845
13,10.382
14,8.864
15,12.038
16,12.633
17,13.440
18,12.774
19,11.949
20,13.279
21,11.803
22,13.033
23,14.444
24,14.799
25,13.495
26,12.969
27,13.331
28,13.917
29,12.068
30,14.360
31,13.548
32,13.540
33,12.917
34,12.090
35,11.546
36,13.387
37,14.589
38,15.520
39,13.100
40,12.966
41,13.843
42,12.497
43,14.401
44,14.898
45,16.192
46,19.185
47,21.671
48,22.422
49,23.027
50,26.379
51,28.363
52,30.837
53,30.955
54,33.629
55,37.056
56,39.654
57,42.844
58,42.962
59,40.987
60,39.646
61,42.286
62,45.791
63,47.131
64,48.269
65,46.898
66,46.595
67,48.645
68,50.529
69,50.021
70,46.985
71,46.299
72,44.147
73,45.156
74,49.097
75,50.198
76,50.030
77,49.566
78,49.307
79,47.437
80,47.117
81,46.732
82,45.116
83,43.205
84,45.207
85,44.582
86,44.390
87,44.494
88,44.774
89,44.227
90,44.699
91,44.795
92,43.728
93,42.684
94,42.904
95,41.984
96,41.298
97,39.423
98,40.237
99,41.255
100,38.308
101,38.091
102,38.445
103,38.040
104,36.997
105,37.485
106,36.803
107,36.907
108,34.859
109,35.887
110,36.048
111,36.274
112,34.171
113,33.315
114,33.338
115,33.940
116,32.853
117,31.621
118,30.271
119,30.157
120,29.440
121,28.809
122,28.258
123,29.666
124,26.659
125,26.555
126,26.582
127,26.846
128,26.321
129,22.828
130,23.244
131,22.409
132,25.612
133,23.097
134,23.650
135,22.177
136,20.757
137,21.281
138,20.629
139,20.305
140,20.293
141,18.907
142,18.422
143,18.068
144,17.651
145,16.646
146,18.173
147,16.323
148,17.828
149,19.830
150,18.456
151,15.229
152,15.218
153,17.348
154,15.748
155,13.289
156,16.262
157,15.100
158,15.842
159,15.658
160,14.712
161,16.121
162,14.452
163,15.820
164,15.395
165,15.210
166,14.866
167,16.022
168,17.742
169,16.034
170,15.784
171,14.145
172,15.279
173,14.442
174,14.511
175,13.487
176,16.175
177,14.820
178,15.315
179,16.048
180,16.277
181,15.249
182,15.628
183,16.803
184,15.714
185,15.995
186,14.896
187,15.995
188,16.993
189,15.163
190,15.444
191,16.287
192,17.525
193,16.518
194,15.322
195,16.061
196,15.827
197,17.611
198,17.520
199,16.220
200,15.718
201,16.465
202,16.860
203,16.939
204,17.523
205,16.478
206,17.113
207,16.847
208,17.138
209,16.214
210,19.402
211,17.989
212,18.186
213,19.846
214,18.667
215,18.851
216,20.227
217,19.190
218,18.593
219,19.997
220,21.458
221,21.730
222,22.145
223,22.183
224,21.336
225,21.858
226,23.086
227,24.432
228,23.905
229,23.530
230,24.080
231,24.453
232,25.193
233,26.041
234,26.650
235,24.764
236,26.391
237,27.055
238,27.352
239,25.581
240,27.216
241,27.181
242,29.191
243,28.354
244,27.815
245,30.576
246,30.889
247,32.423
248,31.358
249,31.401
250,30.152
251,32.814
252,32.844
253,33.733
254,33.538
255,32.720
256,34.832
257,36.703
258,38.568
259,40.838
260,40.853
261,40.297
262,41.063
263,40.630
264,41.709
265,44.054
266,45.254
267,46.642
268,48.000
269,50.036
270,50.185
271,49.057
272,50.892
273,52.967
274,52.438
275,52.841
276,54.898
277,55.955
278,57.303
279,56.912
280,55.858
281,58.158
282,58.655
283,60.408
284,62.109
285,62.234
286,65.053
287,65.508
288,63.712
289,62.447
290,61.589
291,63.112
292,62.712
293,65.065
294,67.387
295,66.459
296,63.867
297,62.758
298,64.367
299,64.652
300,61.285
301,58.537
302,55.748
303,50.611
304,47.683
305,45.263
306,42.147
307,40.966
308,36.968
309,33.421
310,33.421
311,33.421
312,33.421
313,33.421
314,33.421
315,33.421
316,33.421
317,33.421
318,33.421
319,33.421
