 ,Label,Mean,Min,Max
125,ClearT2_org1.tif:125,3528.151,2328,4516
126,ClearT2_org1.tif:126,3529.592,2349,4472
127,ClearT2_org1.tif:127,3529.639,2403,4450
128,ClearT2_org1.tif:128,3530.532,2430,4467
129,ClearT2_org1.tif:129,3531.266,2478,4461
130,ClearT2_org1.tif:130,3531.398,2534,4447
131,ClearT2_org1.tif:131,3530.368,2605,4408
132,ClearT2_org1.tif:132,3529.176,2622,4451
133,ClearT2_org1.tif:133,3526.362,2647,4369
134,ClearT2_org1.tif:134,3523.501,2692,4324
135,ClearT2_org1.tif:135,3520.944,2684,4314
136,ClearT2_org1.tif:136,3518.207,2721,4287
137,ClearT2_org1.tif:137,3515.012,2744,4229
138,ClearT2_org1.tif:138,3512.501,2778,4264
139,ClearT2_org1.tif:139,3509.301,2747,4234
140,ClearT2_org1.tif:140,3506.393,2706,4202
141,ClearT2_org1.tif:141,3503.744,2664,4174
142,ClearT2_org1.tif:142,3499.901,2606,4181
143,ClearT2_org1.tif:143,3497.863,2591,4149
144,ClearT2_org1.tif:144,3497.842,2570,4150
145,ClearT2_org1.tif:145,3499.222,2556,4108
146,ClearT2_org1.tif:146,3501.706,2547,4110
147,ClearT2_org1.tif:147,3503.389,2558,4105
148,ClearT2_org1.tif:148,3504.195,2565,4074
149,ClearT2_org1.tif:149,3506.119,2562,4067
150,ClearT2_org1.tif:150,3508.464,2600,4118
151,ClearT2_org1.tif:151,3509.628,2617,4175
152,ClearT2_org1.tif:152,3511.596,2633,4267
153,ClearT2_org1.tif:153,3513.409,2656,4321
154,ClearT2_org1.tif:154,3517.322,2684,4311
155,ClearT2_org1.tif:155,3524.539,2697,4273
156,ClearT2_org1.tif:156,3532.556,2704,4290
157,ClearT2_org1.tif:157,3542.838,2740,4330
158,ClearT2_org1.tif:158,3555.693,2773,4338
159,ClearT2_org1.tif:159,3567.424,2827,4391
160,ClearT2_org1.tif:160,3578.791,2845,4360
161,ClearT2_org1.tif:161,3592.208,2871,4378
162,ClearT2_org1.tif:162,3606.111,2917,4355
163,ClearT2_org1.tif:163,3619.616,2941,4320
164,ClearT2_org1.tif:164,3635.035,2968,4372
165,ClearT2_org1.tif:165,3649.399,3001,4337
166,ClearT2_org1.tif:166,3661.578,3025,4301
167,ClearT2_org1.tif:167,3670.850,3005,4303
168,ClearT2_org1.tif:168,3677.965,2947,4306
169,ClearT2_org1.tif:169,3683.258,2860,4306
170,ClearT2_org1.tif:170,3688.221,2767,4333
171,ClearT2_org1.tif:171,3691.989,2722,4293
172,ClearT2_org1.tif:172,3696.633,2657,4286
173,ClearT2_org1.tif:173,3701.973,2656,4266
174,ClearT2_org1.tif:174,3707.158,2658,4273
175,ClearT2_org1.tif:175,3714.332,2636,4258
176,ClearT2_org1.tif:176,3719.678,2653,4253
177,ClearT2_org1.tif:177,3724.131,2693,4206
178,ClearT2_org1.tif:178,3728.162,2659,4185
179,ClearT2_org1.tif:179,3731.985,2652,4224
180,ClearT2_org1.tif:180,3735.313,2665,4208
181,ClearT2_org1.tif:181,3737.826,2698,4234
182,ClearT2_org1.tif:182,3738.159,2719,4250
183,ClearT2_org1.tif:183,3739.284,2777,4238
184,ClearT2_org1.tif:184,3740.806,2880,4255
185,ClearT2_org1.tif:185,3742.871,2964,4256
186,ClearT2_org1.tif:186,3744.863,3004,4277
187,ClearT2_org1.tif:187,3747.085,3025,4269
188,ClearT2_org1.tif:188,3748.120,3104,4232
189,ClearT2_org1.tif:189,3748.115,3143,4268
190,ClearT2_org1.tif:190,3746.002,3147,4234
191,ClearT2_org1.tif:191,3743.957,3157,4227
192,ClearT2_org1.tif:192,3740.958,3135,4232
193,ClearT2_org1.tif:193,3736.122,3095,4233
194,ClearT2_org1.tif:194,3730.355,3127,4221
195,ClearT2_org1.tif:195,3722.525,3100,4257
196,ClearT2_org1.tif:196,3714.253,3051,4263
197,ClearT2_org1.tif:197,3704.610,2991,4296
198,ClearT2_org1.tif:198,3694.718,2908,4275
199,ClearT2_org1.tif:199,3681.949,2879,4258
200,ClearT2_org1.tif:200,3668.512,2804,4265
201,ClearT2_org1.tif:201,3655.930,2748,4273
202,ClearT2_org1.tif:202,3644.676,2677,4271
203,ClearT2_org1.tif:203,3635.940,2691,4255
204,ClearT2_org1.tif:204,3630.817,2648,4327
205,ClearT2_org1.tif:205,3629.430,2624,4293
206,ClearT2_org1.tif:206,3630.762,2617,4294
207,ClearT2_org1.tif:207,3632.688,2623,4328
208,ClearT2_org1.tif:208,3634.059,2601,4328
209,ClearT2_org1.tif:209,3632.414,2583,4312
210,ClearT2_org1.tif:210,3628.150,2592,4320
211,ClearT2_org1.tif:211,3622.690,2560,4310
212,ClearT2_org1.tif:212,3613.921,2627,4285
213,ClearT2_org1.tif:213,3605.470,2594,4288
