 ,Label,Mean,Min,Max
155,ClearT2_org2.tif:155,4142.391,2332,5024
156,ClearT2_org2.tif:156,4144.118,2389,5065
157,ClearT2_org2.tif:157,4151.975,2447,5050
158,ClearT2_org2.tif:158,4163.441,2462,5074
159,ClearT2_org2.tif:159,4177.261,2508,5257
160,ClearT2_org2.tif:160,4194.147,2556,5345
161,ClearT2_org2.tif:161,4212.125,2600,5114
162,ClearT2_org2.tif:162,4231.391,2643,5081
163,ClearT2_org2.tif:163,4248.146,2723,5071
164,ClearT2_org2.tif:164,4260.895,2812,5094
165,ClearT2_org2.tif:165,4267.315,2904,5067
166,ClearT2_org2.tif:166,4268.398,2919,5103
167,ClearT2_org2.tif:167,4264.935,2844,5060
168,ClearT2_org2.tif:168,4258.895,2825,5073
169,ClearT2_org2.tif:169,4246.004,2843,5168
170,ClearT2_org2.tif:170,4231.466,2826,5217
171,ClearT2_org2.tif:171,4217.369,2855,5176
172,ClearT2_org2.tif:172,4199.408,2898,5108
173,ClearT2_org2.tif:173,4181.292,2953,5103
174,ClearT2_org2.tif:174,4166.854,2984,5299
175,ClearT2_org2.tif:175,4153.810,2936,5530
176,ClearT2_org2.tif:176,4142.757,2901,5586
177,ClearT2_org2.tif:177,4131.409,2876,5380
178,ClearT2_org2.tif:178,4113.853,2859,5128
179,ClearT2_org2.tif:179,4094.850,2832,5046
180,ClearT2_org2.tif:180,4076.079,2839,5003
181,ClearT2_org2.tif:181,4056.282,2836,5057
182,ClearT2_org2.tif:182,4035.426,2827,5159
183,ClearT2_org2.tif:183,4012.674,2869,5360
184,ClearT2_org2.tif:184,3990.273,2810,5512
185,ClearT2_org2.tif:185,3969.978,2733,5544
186,ClearT2_org2.tif:186,3949.019,2681,5805
187,ClearT2_org2.tif:187,3929.401,2616,5811
188,ClearT2_org2.tif:188,3911.609,2577,5861
189,ClearT2_org2.tif:189,3893.216,2539,5624
190,ClearT2_org2.tif:190,3874.832,2507,5699
191,ClearT2_org2.tif:191,3856.955,2474,5705
192,ClearT2_org2.tif:192,3839.001,2445,5627
193,ClearT2_org2.tif:193,3820.768,2421,5494
194,ClearT2_org2.tif:194,3802.555,2406,5475
195,ClearT2_org2.tif:195,3785.919,2366,5657
196,ClearT2_org2.tif:196,3768.407,2359,6008
197,ClearT2_org2.tif:197,3751.818,2347,6332
198,ClearT2_org2.tif:198,3734.038,2349,6440
199,ClearT2_org2.tif:199,3715.285,2339,6230
200,ClearT2_org2.tif:200,3697.373,2341,5917
201,ClearT2_org2.tif:201,3677.046,2368,5647
202,ClearT2_org2.tif:202,3654.668,2362,5882
203,ClearT2_org2.tif:203,3630.727,2330,6197
204,ClearT2_org2.tif:204,3605.273,2269,6928
205,ClearT2_org2.tif:205,3579.005,2236,8055
206,ClearT2_org2.tif:206,3551.478,2204,9500
207,ClearT2_org2.tif:207,3523.205,2188,10736
208,ClearT2_org2.tif:208,3495.851,2170,11141
209,ClearT2_org2.tif:209,3467.780,2195,10937
210,ClearT2_org2.tif:210,3439.168,2182,9609
211,ClearT2_org2.tif:211,3411.184,2105,7692
212,ClearT2_org2.tif:212,3381.746,2039,7283
213,ClearT2_org2.tif:213,3353.289,1990,7530
214,ClearT2_org2.tif:214,3328.336,1928,7658
215,ClearT2_org2.tif:215,3307.115,1860,8225
216,ClearT2_org2.tif:216,3285.904,1764,8934
217,ClearT2_org2.tif:217,3264.603,1678,11347
218,ClearT2_org2.tif:218,3243.983,1563,15088
219,ClearT2_org2.tif:219,3223.289,1525,17601
220,ClearT2_org2.tif:220,3202.074,1494,19152
221,ClearT2_org2.tif:221,3178.141,1408,24295
222,ClearT2_org2.tif:222,3150.151,1326,22910
223,ClearT2_org2.tif:223,3118.954,1226,16513
224,ClearT2_org2.tif:224,3082.856,1122,17737
225,ClearT2_org2.tif:225,3040.392,1046,20089
226,ClearT2_org2.tif:226,2989.868,968,21652
227,ClearT2_org2.tif:227,2925.012,903,24545
228,ClearT2_org2.tif:228,2845.807,814,30645
229,ClearT2_org2.tif:229,2752.242,751,32045
230,ClearT2_org2.tif:230,2644.480,691,35883
231,ClearT2_org2.tif:231,2523.826,626,41735
232,ClearT2_org2.tif:232,2386.989,574,45374
233,ClearT2_org2.tif:233,2229.584,534,41244
234,ClearT2_org2.tif:234,2046.531,471,30016
235,ClearT2_org2.tif:235,1840.259,446,23131
236,ClearT2_org2.tif:236,1613.890,408,20223
237,ClearT2_org2.tif:237,1374.257,380,17219
238,ClearT2_org2.tif:238,1138.317,360,13780
239,ClearT2_org2.tif:239,923.922,341,9393
240,ClearT2_org2.tif:240,742.206,324,6118
241,ClearT2_org2.tif:241,600.776,301,3518
242,ClearT2_org2.tif:242,502.750,297,2221
243,ClearT2_org2.tif:243,445.919,285,1170
244,ClearT2_org2.tif:244,416.438,277,712
245,ClearT2_org2.tif:245,400.867,275,596
246,ClearT2_org2.tif:246,390.504,272,547
247,ClearT2_org2.tif:247,382.378,263,522
248,ClearT2_org2.tif:248,375.129,264,495
249,ClearT2_org2.tif:249,368.600,261,481
250,ClearT2_org2.tif:250,362.565,253,462
251,ClearT2_org2.tif:251,356.829,259,461
252,ClearT2_org2.tif:252,351.469,258,442
253,ClearT2_org2.tif:253,346.772,251,443
254,ClearT2_org2.tif:254,342.474,253,424
255,ClearT2_org2.tif:255,338.433,253,419
256,ClearT2_org2.tif:256,334.660,250,418
257,ClearT2_org2.tif:257,331.058,246,419
258,ClearT2_org2.tif:258,327.597,245,412
259,ClearT2_org2.tif:259,324.310,237,417
260,ClearT2_org2.tif:260,321.298,236,439
261,ClearT2_org2.tif:261,318.658,236,441
262,ClearT2_org2.tif:262,316.186,239,399
263,ClearT2_org2.tif:263,313.785,237,396
264,ClearT2_org2.tif:264,311.571,237,387
265,ClearT2_org2.tif:265,309.264,240,378
266,ClearT2_org2.tif:266,307.283,237,377
267,ClearT2_org2.tif:267,305.463,234,375
268,ClearT2_org2.tif:268,303.824,237,375
269,ClearT2_org2.tif:269,302.273,235,370
270,ClearT2_org2.tif:270,300.816,231,380
271,ClearT2_org2.tif:271,299.693,226,369
272,ClearT2_org2.tif:272,299.224,196,403
273,ClearT2_org2.tif:273,22.669,0,396
274,ClearT2_org2.tif:274,0.000,0,0
275,ClearT2_org2.tif:275,0.000,0,0
276,ClearT2_org2.tif:276,0.000,0,0
277,ClearT2_org2.tif:277,0.000,0,0
