 ,Label,Mean,Min,Max
1,Fructose_org5_angle0.tif:1,0.000,0,0
2,Fructose_org5_angle0.tif:2,0.000,0,0
3,Fructose_org5_angle0.tif:3,31.371,0,622
4,Fructose_org5_angle0.tif:4,511.255,299,675
5,Fructose_org5_angle0.tif:5,516.217,311,669
6,Fructose_org5_angle0.tif:6,521.969,307,684
7,Fructose_org5_angle0.tif:7,528.539,327,678
8,Fructose_org5_angle0.tif:8,535.322,330,691
9,Fructose_org5_angle0.tif:9,542.494,327,707
10,Fructose_org5_angle0.tif:10,550.225,345,710
11,Fructose_org5_angle0.tif:11,558.100,339,733
12,Fructose_org5_angle0.tif:12,566.748,331,751
13,Fructose_org5_angle0.tif:13,576.370,328,762
14,Fructose_org5_angle0.tif:14,586.196,340,772
15,Fructose_org5_angle0.tif:15,596.828,347,781
16,Fructose_org5_angle0.tif:16,608.089,338,783
17,Fructose_org5_angle0.tif:17,619.804,340,805
18,Fructose_org5_angle0.tif:18,632.889,340,837
19,Fructose_org5_angle0.tif:19,647.350,341,888
20,Fructose_org5_angle0.tif:20,663.030,356,888
21,Fructose_org5_angle0.tif:21,679.989,353,902
22,Fructose_org5_angle0.tif:22,698.206,361,959
23,Fructose_org5_angle0.tif:23,718.198,370,984
24,Fructose_org5_angle0.tif:24,742.257,391,1016
25,Fructose_org5_angle0.tif:25,773.618,420,1098
26,Fructose_org5_angle0.tif:26,815.325,421,1249
27,Fructose_org5_angle0.tif:27,872.540,418,1501
28,Fructose_org5_angle0.tif:28,949.895,415,1953
29,Fructose_org5_angle0.tif:29,1053.605,431,2629
30,Fructose_org5_angle0.tif:30,1193.788,433,3680
31,Fructose_org5_angle0.tif:31,1379.702,457,5138
32,Fructose_org5_angle0.tif:32,1625.908,482,7089
33,Fructose_org5_angle0.tif:33,1949.606,485,9445
34,Fructose_org5_angle0.tif:34,2372.536,470,11919
35,Fructose_org5_angle0.tif:35,2919.493,560,14326
36,Fructose_org5_angle0.tif:36,3609.803,582,16268
37,Fructose_org5_angle0.tif:37,4457.819,631,17392
38,Fructose_org5_angle0.tif:38,5459.932,673,18917
39,Fructose_org5_angle0.tif:39,6574.799,740,26444
40,Fructose_org5_angle0.tif:40,7771.018,787,36692
41,Fructose_org5_angle0.tif:41,8995.362,904,47348
42,Fructose_org5_angle0.tif:42,10209.811,985,54925
43,Fructose_org5_angle0.tif:43,11369.335,1089,57994
44,Fructose_org5_angle0.tif:44,12436.251,1199,59203
45,Fructose_org5_angle0.tif:45,13386.186,1326,60194
46,Fructose_org5_angle0.tif:46,14185.238,1443,65535
47,Fructose_org5_angle0.tif:47,14826.296,1575,65535
48,Fructose_org5_angle0.tif:48,15320.347,1788,65535
49,Fructose_org5_angle0.tif:49,15688.886,2068,65535
50,Fructose_org5_angle0.tif:50,15942.203,2334,64190
51,Fructose_org5_angle0.tif:51,16093.270,2724,62002
52,Fructose_org5_angle0.tif:52,16178.489,3238,60736
53,Fructose_org5_angle0.tif:53,16216.253,3844,55972
54,Fructose_org5_angle0.tif:54,16232.867,4495,52629
55,Fructose_org5_angle0.tif:55,16252.693,5160,45382
56,Fructose_org5_angle0.tif:56,16252.022,5808,38140
57,Fructose_org5_angle0.tif:57,16232.352,6323,39649
58,Fructose_org5_angle0.tif:58,16190.468,6836,38829
59,Fructose_org5_angle0.tif:59,16119.400,7157,36958
60,Fructose_org5_angle0.tif:60,16014.220,7434,35566
61,Fructose_org5_angle0.tif:61,15878.290,7707,32371
62,Fructose_org5_angle0.tif:62,15706.513,7857,30217
