z,quality
0,57.614
1,57.614
2,57.614
3,57.614
4,57.614
5,57.614
6,57.614
7,57.614
8,57.614
9,57.614
10,57.614
11,54.998
12,59.091
13,62.397
14,60.485
15,57.166
16,56.218
17,54.392
18,51.372
19,48.841
20,49.477
21,47.692
22,49.354
23,50.039
24,49.265
25,48.559
26,44.268
27,46.181
28,47.434
29,49.294
30,44.691
31,44.378
32,45.887
33,48.265
34,47.347
35,45.371
36,42.803
37,43.203
38,43.115
39,48.056
40,44.801
41,44.572
42,44.095
43,44.286
44,46.469
45,44.462
46,42.850
47,43.040
48,42.241
49,42.551
50,42.479
51,44.388
52,42.323
53,40.509
54,39.216
55,41.858
56,41.008
57,40.391
58,41.414
59,40.211
60,39.111
61,36.145
62,34.995
63,35.741
64,36.405
65,34.492
66,35.040
67,36.419
68,34.968
69,31.833
70,31.579
71,30.149
72,30.512
73,32.250
74,30.149
75,29.656
76,30.799
77,29.471
78,29.009
79,26.230
80,27.363
81,26.576
82,24.159
83,23.288
84,22.839
85,23.533
86,24.472
87,22.258
88,21.997
89,22.246
90,21.708
91,21.946
92,18.504
93,18.355
94,19.234
95,18.333
96,17.885
97,16.546
98,17.814
99,16.148
100,13.974
101,16.451
102,14.812
103,12.333
104,10.375
105,10.632
106,13.086
107,13.698
108,11.707
109,8.602
110,8.617
111,8.565
112,8.900
113,7.324
114,6.693
115,5.214
116,8.019
117,7.437
118,8.168
119,6.960
120,7.280
121,6.360
122,7.008
123,4.903
124,5.735
125,5.319
126,3.753
127,5.141
128,5.153
129,4.130
130,4.130
131,4.130
132,4.130
133,4.130
134,4.130
135,4.130
136,4.130
137,4.130
138,4.130
139,4.130
